,,,,,,,,,,2019 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1st Unlimited Women,"Mary Schlimmer
Virginia Condie
Kaitlin Jiral
Morgan Kohut
TC Kristin Daniel
Jay Daniel",40,9:00, ,11:20:00, ,14:25:00, ,17:21:00, ,20:57:00, ,1:56:00, ,5:17:00, ,7:13:00, ,12:30:00, ,17:07:00, ,19:45:00, ,22:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:20:00,4,3:05:00,4,2:56:00,4,3:36:00,4,4:59:00,4,3:21:00,5,1:56:00,4,5:17:00,5,4:37:00,4,2:38:00,6,2:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:20:00,5,5:25:00,4,8:21:00,4,11:57:00,4,16:56:00,4,20:17:00,4,22:13:00,4,27:30:00,4,32:07:00,4,34:45:00,4,37:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1st Solo Unlimited Man,"Kyle Mynar
TC Chris Issendorf
TC Clay Wyatt",121,9:00, ,11:14:00, ,14:24:00, ,17:23:00, ,21:20:00, ,2:24:00, ,5:56:00, ,7:45:00, ,13:13:00, ,18:05:00, ,20:36:00, ,23:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:14:00,6,3:10:00,6,2:59:00,11,3:57:00,5,5:04:00,6,3:32:00,3,1:49:00,5,5:28:00,8,4:52:00,1,2:31:00,7,2:50:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:14:00,4,5:24:00,6,8:23:00,7,12:20:00,6,17:24:00,6,20:56:00,5,22:45:00,5,28:13:00,5,33:05:00,5,35:36:00,5,38:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3rd Unlimited,"Luke Zolnierowski
David Kaiser
Holly Orr
Alex Leonard
Mark Schattenberg
TC Andrew Nelson
TC Elizabeth Kilgore",357,9:00, ,11:18:00, ,14:25:00, ,17:22:00, ,21:05:00, ,2:12:00, ,5:51:00, ,7:52:00, ,13:27:00, ,18:12:00, ,20:50:00, ,23:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,2:18:00,5,3:07:00,5,2:57:00,6,3:43:00,7,5:07:00,10,3:39:00,11,2:01:00,7,5:35:00,6,4:45:00,4,2:38:00,3,2:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5,2:18:00,5,5:25:00,5,8:22:00,5,12:05:00,5,17:12:00,5,20:51:00,6,22:52:00,6,28:27:00,6,33:12:00,6,35:50:00,6,38:33:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2nd Tandem Unlimited,"Nathan Tart
Shawn Boyett
TC Dwight Tart
TC Illana Pena",7279,9:00, ,11:19:00, ,14:33:00, ,17:36:00, ,21:18:00, ,2:31:00, ,6:08:00, ,8:09:00, ,13:49:00, ,18:24:00, ,21:08:00, ,0:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:19:00,10,3:14:00,8,3:03:00,5,3:42:00,12,5:13:00,9,3:37:00,11,2:01:00,8,5:40:00,4,4:35:00,7,2:44:00,9,2:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:19:00,7,5:33:00,8,8:36:00,6,12:18:00,8,17:31:00,8,21:08:00,8,23:09:00,8,28:49:00,7,33:24:00,7,36:08:00,7,39:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4th Unlimited,"Joel Truitt
Zach Elkins
James Green
Debbie Richardson
Jeff Wueste
TC RD Kisling
TC Kari Wilner",3737,9:00, ,11:24:00, ,14:34:00, ,17:39:00, ,21:33:00, ,2:42:00, ,6:21:00, ,8:18:00, ,13:59:00, ,18:44:00, ,21:57:00, ,1:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:24:00,6,3:10:00,9,3:05:00,8,3:54:00,8,5:09:00,10,3:39:00,7,1:57:00,9,5:41:00,6,4:45:00,10,3:13:00,20,3:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:24:00,9,5:34:00,9,8:39:00,9,12:33:00,9,17:42:00,9,21:21:00,9,23:18:00,9,28:59:00,9,33:44:00,8,36:57:00,8,40:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5th Unlimited,"David Kelly
John Mark Harras
West Hansen
Andrew Davis
John Dupont
Jimmy Harvey
TC Jason Jones
TC Jennifer Maxfield-Boucher",807,9:00, ,11:30:00, ,14:44:00, ,17:50:00, ,21:50:00, ,3:01:00, ,6:26:00, ,8:23:00, ,14:11:00, ,19:11:00, ,22:31:00, ,1:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,10,3:14:00,10,3:06:00,13,4:00:00,11,5:11:00,5,3:25:00,7,1:57:00,11,5:48:00,10,5:00:00,15,3:20:00,9,2:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,12,5:44:00,12,8:50:00,13,12:50:00,12,18:01:00,10,21:26:00,10,23:23:00,10,29:11:00,10,34:11:00,9,37:31:00,9,40:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"6th Unlimited
1st Masters","Bobby Smart
Jeannette Burris
Chris Paddack
John Qualls
Ed Jones
Chuck Stewart
TC Kayla Daniels
TC Chuck Jackson",1115,9:00, ,11:27:00, ,14:45:00, ,17:51:00, ,21:46:00, ,2:56:00, ,6:35:00, ,8:34:00, ,14:20:00, ,19:31:00, ,22:47:00, ,2:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,15,3:18:00,10,3:06:00,9,3:55:00,10,5:10:00,10,3:39:00,10,1:59:00,10,5:46:00,16,5:11:00,13,3:16:00,26,3:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,13,5:45:00,13,8:51:00,12,12:46:00,11,17:56:00,11,21:35:00,12,23:34:00,11,29:20:00,11,34:31:00,10,37:47:00,10,41:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7th Unlimited,"Jimmy Cavaretta
Jake Aziz
Karim Aziz
Adam Aziz
Chris Stevenson
TC Nancy Aziz
TC Ashley Gordon",535,9:00, ,11:23:00, ,14:38:00, ,17:44:00, ,21:43:00, ,2:52:00, ,6:35:00, ,8:31:00, ,14:28:00, ,19:33:00, ,23:08:00, ,2:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9,2:23:00,12,3:15:00,10,3:06:00,12,3:59:00,8,5:09:00,14,3:43:00,5,1:56:00,13,5:57:00,13,5:05:00,22,3:35:00,40,3:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9,2:23:00,10,5:38:00,10,8:44:00,10,12:43:00,10,17:52:00,11,21:35:00,11,23:31:00,12,29:28:00,12,34:33:00,11,38:08:00,11,41:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3rd Tandem Unlimited,"Michael Vandeveer
Brandon Stafford
TC Joseph Bitterly
TC Tom Vandeveer",97,9:00, ,11:31:00, ,14:48:00, ,17:59:00, ,22:01:00, ,3:24:00, ,6:58:00, ,9:02:00, ,15:04:00, ,20:06:00, ,23:12:00, ,2:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17,2:31:00,14,3:17:00,16,3:11:00,14,4:02:00,15,5:23:00,8,3:34:00,14,2:04:00,15,6:02:00,11,5:02:00,8,3:06:00,38,3:35:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17,2:31:00,14,5:48:00,14,8:59:00,14,13:01:00,14,18:24:00,14,21:58:00,13,24:02:00,13,30:04:00,13,35:06:00,12,38:12:00,12,41:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1st Standard,"Eric Whicker
Matt Sandel
TC Bill McCanse
TC Jamie Steichen",7880,9:00, ,11:30:00, ,15:12:00, ,18:33:00, ,22:52:00, ,4:30:00, ,8:14:00, ,10:19:00, ,16:23:00, ,21:32:00, ,0:55:00, ,4:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,36,3:42:00,21,3:21:00,18,4:19:00,18,5:38:00,15,3:44:00,16,2:05:00,16,6:04:00,14,5:09:00,16,3:23:00,17,3:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,23,6:12:00,21,9:33:00,19,13:52:00,18,19:30:00,17,23:14:00,17,25:19:00,16,31:23:00,16,36:32:00,14,39:55:00,13,43:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2nd Solo Unlimited Man,"Brian Jones
TC Shannon Issendorf",527,9:00, ,11:27:00, ,14:40:00, ,17:48:00, ,21:43:00, ,3:05:00, ,6:57:00, ,9:09:00, ,15:37:00, ,21:02:00, ,0:17:00, ,4:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,9,3:13:00,14,3:08:00,9,3:55:00,14,5:22:00,18,3:52:00,21,2:12:00,20,6:28:00,22,5:25:00,12,3:15:00,57,3:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,11,5:40:00,11,8:48:00,10,12:43:00,13,18:05:00,13,21:57:00,14,24:09:00,14,30:37:00,15,36:02:00,13,39:17:00,14,43:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2nd Unlimited Women,"Mollie Binion
Lydia Huelskamp
Cecili Bugge
TC Sam Binion
TC Megan Toliver",1959,9:00, ,11:40:00, ,15:17:00, ,18:37:00, ,23:05:00, ,5:00:00, ,8:53:00, ,11:02:00, ,17:19:00, ,22:30:00, ,1:41:00, ,4:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26,2:40:00,29,3:37:00,20,3:20:00,20,4:28:00,24,5:55:00,19,3:53:00,18,2:09:00,17,6:17:00,16,5:11:00,9,3:11:00,4,2:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26,2:40:00,29,6:17:00,22,9:37:00,22,14:05:00,24,20:00:00,21,23:53:00,20,26:02:00,19,32:19:00,18,37:30:00,15,40:41:00,15,43:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8th Unlimited,"Jason Antin
Sam Ritchie
Andrew Soles
Andrew Stephens
TC Steve Sampson
TC Jenny Antin",159,9:00, ,11:35:00, ,15:02:00, ,18:21:00, ,22:35:00, ,3:54:00, ,7:43:00, ,9:54:00, ,16:33:00, ,22:13:00, ,2:01:00, ,5:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,19,2:35:00,19,3:27:00,19,3:19:00,17,4:14:00,13,5:19:00,16,3:49:00,19,2:11:00,23,6:39:00,27,5:40:00,31,3:48:00,19,3:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,19,2:35:00,16,6:02:00,18,9:21:00,17,13:35:00,16,18:54:00,15,22:43:00,16,24:54:00,17,31:33:00,17,37:13:00,17,41:01:00,16,44:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9th Unlimited,"Steve Dawson
Kate Dawson
Mike Dey
David Carlson
TC Dick King
TC Tom Phillips
",418,9:00, ,11:51:00, ,15:06:00, ,18:13:00, ,22:20:00, ,3:53:00, ,7:47:00, ,9:39:00, ,15:40:00, ,20:39:00, ,1:44:00, ,5:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,2:51:00,12,3:15:00,13,3:07:00,15,4:07:00,16,5:33:00,20,3:54:00,4,1:52:00,14,6:01:00,9,4:59:00,86,5:05:00,47,3:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,2:51:00,18,6:06:00,16,9:13:00,16,13:20:00,15,18:53:00,16,22:47:00,15,24:39:00,15,30:40:00,14,35:39:00,16,40:44:00,17,44:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3rd Solo Unlimited Man,"Michael Tecci
TC Jessie Hazelwood
TC Jeff Jouett",8387,9:00, ,11:27:00, ,14:48:00, ,18:04:00, ,22:12:00, ,4:19:00, ,8:23:00, ,10:51:00, ,17:45:00, ,23:13:00, ,2:55:00, ,5:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,16,3:21:00,17,3:16:00,16,4:08:00,29,6:07:00,22,4:04:00,33,2:28:00,30,6:54:00,24,5:28:00,27,3:42:00,12,2:58:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:27:00,14,5:48:00,15,9:04:00,15,13:12:00,17,19:19:00,18,23:23:00,19,25:51:00,22,32:45:00,21,38:13:00,20,41:55:00,18,44:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1st Mixed Tandem Unlimited,"Lauren Spaulding
John Van Zandt
TC Marat Epshtein
TC Kapono Zukevich",1969,9:00, ,11:47:00, ,15:15:00, ,18:42:00, ,23:12:00, ,4:57:00, ,8:53:00, ,11:08:00, ,17:34:00, ,23:00:00, ,2:46:00, ,6:07:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,33,2:47:00,20,3:28:00,28,3:27:00,22,4:30:00,22,5:45:00,21,3:56:00,22,2:15:00,18,6:26:00,23,5:26:00,29,3:46:00,27,3:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,33,2:47:00,26,6:15:00,26,9:42:00,25,14:12:00,22,19:57:00,21,23:53:00,22,26:08:00,20,32:34:00,20,38:00:00,19,41:46:00,19,45:07:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"2nd Mixed Tandem Unlimited
1st Adult Youth","Gaston Jones
Lillian Jones
TC Kim Jones
TC Vance Jones",4,9:00, ,11:39:00, ,15:16:00, ,18:47:00, ,23:23:00, ,5:29:00, ,9:42:00, ,12:04:00, ,18:33:00, ,23:48:00, ,3:15:00, ,6:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:39:00,31,3:37:00,33,3:31:00,29,4:36:00,28,6:06:00,31,4:13:00,29,2:22:00,21,6:29:00,20,5:15:00,18,3:27:00,34,3:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:39:00,27,6:16:00,28,9:47:00,28,14:23:00,29,20:29:00,29,24:42:00,29,27:04:00,25,33:33:00,23,38:48:00,21,42:15:00,20,45:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4th Tandem Unlimited,"Logan Mynar
Joseph Mynar (out at Saltwater Barrier)
TC Fred Mynar
TC Hannah Soliz",123,9:00, ,11:22:00, ,14:33:00, ,17:35:00, ,21:20:00, ,2:25:00, ,5:57:00, ,8:01:00, ,13:34:00, ,18:38:00, ,3:40:00, ,7:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:22:00,8,3:11:00,7,3:02:00,7,3:45:00,6,5:05:00,6,3:32:00,14,2:04:00,6,5:33:00,12,5:04:00,138,9:02:00,30,3:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:22:00,7,5:33:00,7,8:35:00,7,12:20:00,7,17:25:00,7,20:57:00,7,23:01:00,7,28:34:00,8,33:38:00,22,42:40:00,21,46:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3rd Mixed Tandem Unlimited,"Myla Weber
Jim Weber
TC Sidney Mondin
TC Mona Mondin",31,9:00, ,11:46:00, ,15:18:00, ,18:49:00, ,23:19:00, ,5:07:00, ,9:33:00, ,11:49:00, ,18:40:00, ,23:50:00, ,4:16:00, ,7:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,31,2:46:00,23,3:32:00,32,3:31:00,22,4:30:00,23,5:48:00,36,4:26:00,24,2:16:00,28,6:51:00,15,5:10:00,53,4:26:00,18,3:14:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,31,2:46:00,30,6:18:00,31,9:49:00,27,14:19:00,25,20:07:00,27,24:33:00,27,26:49:00,28,33:40:00,24,38:50:00,23,43:16:00,22,46:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1st Aluminum,"Edoh Amiran
Liam Price
TC Veronica Wisniewski
TC Carl Cook",424,9:00, ,11:49:00, ,15:27:00, ,18:55:00, ,23:39:00, ,6:02:00, ,10:14:00, ,12:35:00, ,19:16:00, ,0:49:00, ,4:26:00, ,7:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2:49:00,32,3:38:00,31,3:28:00,34,4:44:00,34,6:23:00,29,4:12:00,28,2:21:00,25,6:41:00,25,5:33:00,23,3:37:00,14,3:05:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2:49:00,35,6:27:00,35,9:55:00,33,14:39:00,31,21:02:00,31,25:14:00,31,27:35:00,30,34:16:00,28,39:49:00,24,43:26:00,23,46:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10th Unlimited,"Courtney Martinez
Ron Henk
Ryan Martinez
TC Joyce Henk
TC Ryan Henk
",1929,9:00, ,11:36:00, ,15:10:00, ,18:20:00, ,22:55:00, ,4:33:00, ,8:23:00, ,10:34:00, ,17:14:00, ,23:34:00, ,5:46:00, ,8:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:36:00,26,3:34:00,15,3:10:00,28,4:35:00,18,5:38:00,17,3:50:00,19,2:11:00,24,6:40:00,48,6:20:00,118,6:12:00,2,2:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:36:00,21,6:10:00,17,9:20:00,20,13:55:00,19,19:33:00,18,23:23:00,18,25:34:00,18,32:14:00,22,38:34:00,27,44:46:00,24,47:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4th Mixed Tandem Unlimited,"Joanna Lehrmann
David Earnest
TC Aubrey Barnhart
TC Jacob Northam",5059,9:00, ,11:57:00, ,15:40:00, ,19:25:00, ,0:07:00, ,6:20:00, ,10:29:00, ,12:49:00, ,19:16:00, ,0:50:00, ,5:03:00, ,8:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2:57:00,39,3:43:00,47,3:45:00,32,4:42:00,30,6:13:00,27,4:09:00,27,2:20:00,19,6:27:00,26,5:34:00,43,4:13:00,33,3:28:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2:57:00,43,6:40:00,46,10:25:00,40,15:07:00,35,21:20:00,32,25:29:00,32,27:49:00,30,34:16:00,29,39:50:00,25,44:03:00,25,47:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4th Solo Unlimited Man,"Tim Curry
TC Jason Dluhy
TC Ryan Roye",742,9:00, ,11:36:00, ,15:14:00, ,18:47:00, ,23:46:00, ,6:29:00, ,10:53:00, ,13:33:00, ,20:31:00, ,1:45:00, ,5:20:00, ,8:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:36:00,32,3:38:00,34,3:33:00,44,4:59:00,40,6:43:00,34,4:24:00,48,2:40:00,33,6:58:00,19,5:14:00,21,3:35:00,23,3:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:36:00,25,6:14:00,28,9:47:00,35,14:46:00,37,21:29:00,35,25:53:00,37,28:33:00,34,35:31:00,31,40:45:00,26,44:20:00,26,47:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5th Solo Unlimited Man,"Chris Champion
TC AJ Champion
TC James Brooks",470,9:00, ,11:41:00, ,15:13:00, ,18:38:00, ,23:14:00, ,4:51:00, ,8:55:00, ,11:10:00, ,17:45:00, ,22:57:00, ,2:44:00, ,9:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:41:00,22,3:32:00,25,3:25:00,30,4:36:00,17,5:37:00,22,4:04:00,22,2:15:00,22,6:35:00,18,5:12:00,30,3:47:00,137,6:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:41:00,24,6:13:00,24,9:38:00,26,14:14:00,21,19:51:00,23,23:55:00,23,26:10:00,21,32:45:00,19,37:57:00,18,41:44:00,27,48:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,11th Unlimited,"Max Dugas
Mike Smith
John Moore (out at Victoria)
TC Irene Moore
TC Duncan Moore",963,9:00, ,11:30:00, ,15:11:00, ,18:37:00, ,23:09:00, ,5:23:00, ,9:05:00, ,11:06:00, ,18:52:00, ,0:56:00, ,5:55:00, ,10:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,35,3:41:00,27,3:26:00,26,4:32:00,31,6:14:00,13,3:42:00,11,2:01:00,48,7:46:00,33,6:04:00,84,4:59:00,101,4:28:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:30:00,22,6:11:00,22,9:37:00,24,14:09:00,27,20:23:00,24,24:05:00,21,26:06:00,29,33:52:00,30,39:56:00,28,44:55:00,28,49:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6th Solo Unlimited Man,"Geoff Waters
TC John LaRocque
TC Twila Waters",19,9:00, ,11:44:00, ,15:08:00, ,18:26:00, ,22:51:00, ,4:34:00, ,8:50:00, ,12:19:00, ,18:13:00, ,2:34:00, ,7:16:00, ,10:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2:44:00,17,3:24:00,18,3:18:00,19,4:25:00,20,5:43:00,33,4:16:00,94,3:29:00,12,5:54:00,108,8:21:00,65,4:42:00,22,3:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2:44:00,19,6:08:00,20,9:26:00,18,13:51:00,20,19:34:00,20,23:50:00,30,27:19:00,23,33:13:00,32,41:34:00,30,46:16:00,29,49:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
