,Overall Place,Recognition,Team Members,Boat #,Staples,Luling 90,Palmetto,Gonzales,Hochheim,Cuero 72,Cuero 236,Victoria,Swinging Bridge (off Canal Rd),Saltwater Barrier,Seadrift,Class,Competitors,Team Captions,0,60,120,180,240,300,360,420,480,540,600,660,720,780,840,900,960,1020,1080,1140,1200,1260,1320,1380,1440,1500,1560,1620,1680,1740,1800,1860,1920,1980,2040,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2820,2880,2940,3000,3060,3120,3180,3240,3300,3360,3420,3480,3540,3600,3660,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4380,4440,4500,4560,4620,4680,4740,4800,4860,4920,4980,5040,5100,5160,5220,5280,5340,5400,5460,5520,5580,5640,5700,5760,5820,5880,5940,6000
62,63,Novice,"Peter Pham
Tony Kusbel

TC Joe Pham",2344,0 days 03:53:00,0 days 09:25:00,0 days 15:07:00,0 days 23:37:00,1 days 11:34:00,1 days 23:31:00,2 days 02:00:00,2 days 21:38:00,3 days 08:15:00,3 days 16:49:00,4 days 01:46:00,Novice,['Peter Pham\nTony Kusbel\n\n'],['Joe Pham'],-2.823763907144894e-07,4.370245962764927,8.740492207906245,13.110738453047563,17.46998522892563,21.745950308953347,26.02191538898106,30.297880469008778,34.57384554903649,38.84981062906421,42.74100255354603,46.35735650978078,49.97371046601553,53.59006442225028,57.20641837848503,60.82277233471979,63.917693321964286,66.94374580387044,69.9697982857766,72.99585076768277,76.02190324958893,79.0479557314951,82.07400821340126,85.10006069530743,88.15469614657664,91.25531289638641,94.3559296461962,97.45654639600598,100.55716314581576,103.65777989562554,106.75839664543533,109.8590133952451,112.95963014505489,116.06024689486466,119.16086364467444,122.26148039448422,125.16588011531813,127.81368833672205,130.461496558126,133.1093047795299,135.75711300093383,138.40492122233775,141.05272944374167,143.70053766514562,146.34834588654954,148.99615410795346,151.64396232935738,154.29177055076133,157.09353748044165,160.0598809603485,163.02622444025533,164.9892631080365,166.95230177581766,168.91534044359884,170.87837911138,172.8414177791612,174.80445644694234,176.76749511472352,178.7305337825047,180.69357245028584,182.65661111806702,184.6196497858482,186.58268845362937,188.54572712141052,190.5087657891917,192.47180445697288,194.43484312475402,196.3978817925352,198.36092046031638,200.32395912809756,202.62760941521438,205.51958886300187,208.41156831078936,211.30354775857688,214.19552720636437,217.0875066541519,219.97948610193941,222.8714655497269,225.7634449975144,228.65542444530192,231.5474038930894,233.84576822112624,235.9462608425795,238.04675346403275,240.14724608548602,242.2477387069393,244.34823132839253,246.4487239498458,248.54921657129907,250.5882421894373,252.353460247354,254.11867830527072,255.88389636318743,257.6491144211042,259.41433247902086,261.1795505369376,262.9447685948543,264.709986652771,266.06332049717383,266.06332049717383,266.06332049717383
63,64,Solo Unlimited Woman,"Cynthia Amodio

TC Charlie Stewart
TC David Amodio",6774,0 days 03:54:00,0 days 08:46:00,0 days 13:46:00,0 days 21:46:00,1 days 07:01:00,1 days 16:10:00,1 days 19:28:00,2 days 08:33:00,3 days 01:25:00,3 days 07:20:00,4 days 01:48:00,Solo Unlimited Woman,['Cynthia Amodio\n\n'],['Charlie Stewart\nTC David Amodio'],-2.823763907144894e-07,4.35156969676005,8.703139675896491,13.054709655032932,17.457294008368468,22.319007729495873,27.180721450623274,32.04243517175068,36.904148892878084,41.593412898100866,45.71605640820849,49.8386999183161,53.96134342842372,58.08398693853134,61.994889140753074,65.21006990277837,68.42525066480367,71.64043142682897,74.85561218885427,78.07079295087956,81.28597371290486,84.50115447493016,87.90078077490303,91.90644241384648,95.91210405278991,99.91776569173336,103.92342733067682,107.92908896962025,111.9347506085637,115.94041224750714,119.94607388645059,123.95173552539404,127.41892858640892,130.8769950613572,134.33506153630552,137.7931280112538,141.2511944862021,144.7092609611504,148.1673274360987,151.625393911047,155.0834603859953,157.5200117787313,159.75226015502483,161.98450853131834,164.59732222413388,167.54313056890612,170.48893891367837,173.4347472584506,176.38055560322286,179.32636394799513,182.27217229276738,185.21798063753963,188.16378898231187,191.10959732708412,194.05540567185636,197.00121401662864,199.94702236140088,202.3863729872986,204.20671973457198,206.02706648184534,207.8474132291187,209.66775997639206,211.48810672366542,213.3084534709388,215.12880021821215,216.9491469654855,218.76949371275887,220.58984046003224,222.4101872073056,224.23053395457896,226.05088070185232,227.87122744912568,229.69157419639905,231.5119209436724,234.04447679540925,237.08575343604863,240.127030076688,243.16830671732737,246.20958335796672,249.2508599986061,250.83496911774898,251.69049447614364,252.5460198345383,253.40154519293296,254.25707055132762,255.11259590972227,255.9681212681169,256.82364662651156,257.67917198490625,258.5346973433009,259.3902227016955,260.2457480600902,261.1012734184848,261.9567987768795,262.81232413527414,263.6678494936688,264.52337485206345,265.3789002104581,266.06332049717383,266.06332049717383,266.06332049717383
64,65,Aluminum,"Ross Conner
Jack Conner

TC Troy Austin
TC Josh Dacus",817,0 days 04:13:00,0 days 10:44:00,0 days 17:07:00,1 days 02:07:00,1 days 13:59:00,2 days 02:12:00,2 days 04:39:00,2 days 22:21:00,3 days 08:12:00,3 days 14:25:00,4 days 02:02:00,Aluminum,['Ross Conner\nJack Conner\n\n'],['Troy Austin\nTC Josh Dacus'],-2.823763907144894e-07,4.024771951291306,8.049544184959002,12.074316418626697,16.099088652294395,19.815204439697865,23.445947167496335,27.076689895294805,30.707432623093275,34.338175350891746,37.96891807869021,41.49258932748814,44.721814009034574,47.951038690581015,51.18026337212745,54.40948805367388,57.638712735220324,60.86793741676676,63.769192598315186,66.62713105344878,69.48506950858238,72.34300796371598,75.20094641884958,78.05888487398317,80.91682332911678,83.77476178425037,86.63270023938398,89.72423821620764,92.84662896004698,95.96901970388633,99.09141044772568,102.21380119156501,105.33619193540436,108.4585826792437,111.58097342308304,114.70336416692238,117.82575491076173,120.94814565460108,124.06166341252664,126.65167500153977,129.2416865905529,131.831698179566,134.42170976857912,137.01172135759222,139.60173294660535,142.19174453561845,144.78175612463158,147.37176771364472,149.96177930265782,152.55179089167095,155.14180248068405,158.06516631416625,161.0718682087657,163.78833446165476,165.96579166565306,168.1432488696514,170.32070607364972,172.49816327764802,174.67562048164635,176.85307768564468,179.03053488964298,181.2079920936413,183.38544929763964,185.56290650163794,187.74036370563627,189.9178209096346,192.09527811363293,194.27273531763123,196.45019252162956,198.6276497256279,200.80510692962622,203.59331524266085,206.71038953748425,209.82746383230767,212.9445381271311,216.06161242195452,219.17868671677795,222.29576101160134,225.41283530642477,228.5299096012482,231.64698389607162,234.5860088513944,237.48052147184208,240.37503409228972,243.2695467127374,246.16405933318504,249.0585719536327,251.05795396725884,252.41795697601245,253.77795998476608,255.13796299351972,256.49796600227336,257.85796901102697,259.2179720197806,260.5779750285342,261.93797803728785,263.29798104604146,264.65798405479507,266.01798706354873,266.06332049717383,266.06332049717383
65,66,Aluminum,"Daniel Lee
Tim Jones

TC Ivory Jones
TC Jack Lee",700,0 days 03:52:00,0 days 09:41:00,0 days 15:35:00,1 days 01:39:00,1 days 12:20:00,2 days 02:52:00,2 days 05:00:00,2 days 20:01:00,3 days 08:36:00,3 days 18:45:00,4 days 02:47:00,Aluminum,['Daniel Lee\nTim Jones\n\n'],['Ivory Jones\nTC Jack Lee'],-2.823763907144894e-07,4.38908323106295,8.778166744502292,13.167250257941634,17.513480002662302,21.58116025071159,25.648840498760876,29.71652074681017,33.78420099485946,37.851881242908746,41.73782187981085,45.23158756634273,48.72535325287461,52.219118939406485,55.712884625938365,59.206650312470245,62.309309687679615,64.86442022703747,67.41953076639531,69.97464130575317,72.52975184511102,75.08486238446888,77.63997292382673,80.19508346318459,82.75019400254243,85.30530454190028,88.1800105943,91.6482511709203,95.11649174754059,98.5847323241609,102.0529729007812,105.52121347740149,108.98945405402179,112.4576946306421,115.9259352072624,119.3941757838827,122.862416360503,125.46993271077292,127.64708694786766,129.8242411849624,132.00139542205716,134.17854965915188,136.35570389624664,138.53285813334136,140.71001237043612,142.88716660753084,145.0643208446256,147.24147508172035,149.41862931881508,151.59578355590983,153.77293779300456,156.1202060260972,159.57321523317628,163.02622444025533,165.59277222121673,168.15932000217813,170.7258677831395,173.2924155641009,175.8589633450623,178.4255111260237,180.9920589069851,183.5586066879465,186.12515446890788,188.69170224986928,191.25825003083068,193.82479781179208,196.39134559275345,198.95789337371485,201.52444115467625,203.96653844299465,206.4065264009293,208.8465143588639,211.28650231679853,213.72649027473315,216.16647823266777,218.60646619060242,221.04645414853704,223.48644210647166,225.92643006440628,228.3664180223409,230.8064059802755,232.97953058257454,234.75236015142013,236.52518972026576,238.29801928911135,240.07084885795697,241.84367842680257,243.6165079956482,245.3893375644938,247.1621671333394,248.934996702185,250.7562797175647,252.7229230725466,254.6895664275285,256.6562097825104,258.6228531374923,260.5894964924742,262.5561398474561,264.522783202438,266.06332049717383,266.06332049717383
66,67,Novice,"Collin Koonce
Ian Magee

TC Laurinda Magee
TC Harold Magee",6288,0 days 04:26:00,0 days 10:20:00,0 days 19:53:00,1 days 05:35:00,1 days 18:50:00,2 days 04:48:00,2 days 07:23:00,2 days 22:55:00,3 days 11:13:00,3 days 20:10:00,4 days 03:26:00,Novice,['Collin Koonce\nIan Magee\n\n'],['Laurinda Magee\nTC Harold Magee'],-2.823763907144894e-07,3.828072556412809,7.656145395202008,11.484218233991209,15.312291072780408,19.243584680669706,23.25381181787084,27.264038955071975,31.27426609227311,35.28449322947424,39.29472036667538,42.07043081209761,44.2288829116304,46.38733501116318,48.54578711069596,50.70423921022875,52.86269130976153,55.02114340929431,57.1795955088271,59.33804760835989,61.55404476822796,64.20574024206326,66.85743571589855,69.50913118973385,72.16082666356915,74.81252213740444,77.46421761123975,80.11591308507504,82.76760855891034,85.41930403274563,88.131295265446,90.92770056055747,93.72410585566892,96.52051115078038,99.31691644589185,102.11332174100332,104.90972703611477,107.70613233122623,110.5025376263377,113.29894292144915,116.09534821656062,118.89175351167208,121.68815880678355,124.547615419696,127.72232862161341,130.89704182353083,134.07175502544825,137.24646822736565,140.42118142928308,143.5958946312005,146.7706078331179,149.94532103503533,153.12003423695273,156.23010825462362,159.08162553530823,161.93314281599288,164.55628530173442,167.03746507710588,169.51864485247737,171.99982462784885,174.4810044032203,176.9621841785918,179.44336395396328,181.92454372933474,184.40572350470623,186.88690328007772,189.36808305544918,191.84926283082066,194.33044260619215,196.8116223815636,199.2928021569351,201.77523308790916,204.27142673051165,206.76762037311414,209.26381401571663,211.76000765831913,214.25620130092162,216.7523949435241,219.24858858612663,221.74478222872912,224.2409758713316,226.7371695139341,229.2333631565366,231.7295567991391,233.84531187573984,235.855839263872,237.86636665200416,239.87689404013634,241.8874214282685,243.89794881640069,245.90847620453286,247.91900359266504,249.92953098079718,252.07639658734612,254.2505298375784,256.4246630878107,258.598796338043,260.77292958827525,262.9470628385076,265.12119608873985,266.06332049717383
67,68,Novice,"Robert Kliment
Mike Schrader

TC Bryan Bledsoe
TC Todd Mullen",3003,0 days 04:37:00,0 days 10:40:00,0 days 21:34:00,1 days 16:57:00,1 days 19:51:00,2 days 04:14:00,2 days 06:55:00,2 days 22:38:00,3 days 09:43:00,3 days 20:30:00,4 days 03:31:00,Novice,['Robert Kliment\nMike Schrader\n\n'],['Bryan Bledsoe\nTC Todd Mullen'],-2.823763907144894e-07,3.6760552234645014,7.3521107293053936,11.028166235146287,14.704221740987178,18.470262643192903,22.381062661289878,26.291862679386853,30.202662697483824,34.1134627155808,38.02426273367777,41.26183637114114,43.1529572473373,45.04407812353345,46.93519899972961,48.82631987592576,50.71744075212192,52.60856162831807,54.499682504514226,56.39080338071038,58.281924256906535,60.17304513310269,61.81970832594625,63.146696086713355,64.47368384748046,65.80067160824757,67.12765936901467,68.45464712978178,69.78163489054889,71.10862265131598,72.4356104120831,73.7625981728502,75.0895859336173,76.41657369438441,77.74356145515151,79.07054921591862,80.39753697668573,81.72452473745282,83.05151249821994,84.37850025898703,85.70548801975414,87.60496036076266,100.38163972635815,113.15831909195362,124.58464322112327,128.35895434387996,132.13326546663666,135.90757658939333,139.68188771215003,143.4561988349067,147.2305099576634,151.0048210804201,154.77913220317677,157.76449612470628,160.50974568064493,163.23057752885964,165.68281459211119,168.13505165536273,170.5872887186143,173.03952578186585,175.49176284511742,177.94399990836897,180.3962369716205,182.84847403487208,185.30071109812363,187.75294816137517,190.20518522462675,192.6574222878783,195.10965935112984,197.5618964143814,200.01413347763295,202.58296131145906,205.35317320355023,208.12338509564142,210.89359698773262,213.66380887982382,216.434020771915,219.20423266400618,221.97444455609738,224.74465644818858,227.51486834027975,230.28508023237094,232.74319897467203,234.41190563220985,236.08061228974768,237.7493189472855,239.41802560482333,241.08673226236115,242.75543891989898,244.42414557743683,246.09285223497466,247.76155889251248,249.4302655500503,251.39041709390386,253.64201352407318,255.8936099542425,258.1452063844118,260.39680281458106,262.6483992447504,264.8999956749197,266.06332049717383
68,69,Solo Unlimited Man,"Donovann Fite

TC Woody Welch
TC Natalie George",69,0 days 04:25:00,0 days 10:20:00,0 days 20:33:00,1 days 03:55:00,1 days 19:42:00,2 days 04:44:00,2 days 07:12:00,2 days 22:59:00,3 days 11:13:00,3 days 20:00:00,4 days 03:33:00,Solo Unlimited Man,['Donovann Fite\n\n'],['Woody Welch\nTC Natalie George'],-2.823763907144894e-07,3.8425181142950326,7.685036510966456,11.527554907637878,15.370073304309303,19.30383222451498,23.302762947245125,27.301693669975272,31.300624392705416,35.29955511543557,39.29848583816571,41.97653403778406,43.99414097584652,46.01174791390897,48.029354851971426,50.04696179003388,52.06456872809633,54.08217566615879,56.09978260422125,58.1173895422837,60.13499648034616,62.81589985419332,66.30749887177736,69.79909788936139,73.29069690694543,76.78229592452945,80.27389494211349,83.76549395969752,87.16175664676075,89.50931969809508,91.85688274942942,94.20444580076375,96.55200885209808,98.89957190343242,101.24713495476675,103.59469800610108,105.94226105743542,108.28982410876974,110.63738716010407,112.9849502114384,115.33251326277274,117.68007631410707,120.02763936544139,122.37520241677574,125.06931490773556,128.57204275782158,132.07477060790757,135.57749845799358,139.08022630807957,142.5829541581656,146.08568200825158,149.5884098583376,153.09113770842362,156.4561744894887,159.44256083074626,162.42894717200383,164.97972775653514,167.4216069018849,169.86348604723463,172.3053651925844,174.74724433793415,177.1891234832839,179.63100262863367,182.07288177398343,184.51476091933316,186.95664006468292,189.39851921003267,191.84039835538243,194.2822775007322,196.72415664608195,199.16603579143168,201.6090468989875,204.11884377669952,206.62864065441158,209.13843753212362,211.64823440983565,214.15803128754771,216.66782816525975,219.17762504297178,221.68742192068385,224.19721879839588,226.70701567610794,229.21681255381998,231.726609431532,233.87519637518392,235.92387418813834,237.97255200109274,240.02122981404716,242.06990762700156,244.11858543995598,246.1672632529104,248.2159410658648,250.26461887881922,252.35716213952844,254.44970540023766,256.5422486609469,258.6347919216561,260.7273351823653,262.8198784430745,264.91242170378376,266.06332049717383
69,70,Novice,"Cody Hardin
Chris Withers

TC Cody Fowler
",4,0 days 04:36:00,0 days 10:39:00,0 days 20:29:00,1 days 05:08:00,1 days 20:25:00,2 days 05:24:00,2 days 08:10:00,2 days 23:03:00,3 days 11:20:00,3 days 20:10:00,4 days 03:39:00,Novice,['Cody Hardin\nChris Withers\n\n'],['Cody Fowler\n'],-2.823763907144894e-07,3.6893742651523307,7.378748812681052,11.068123360209775,14.757497907738495,18.53544264349452,22.446242661591494,26.35704267968847,30.26784269778544,34.17864271588242,38.089442733979396,41.36515353991412,43.461412951833246,45.557672363752374,47.6539317756715,49.75019118759063,51.84645059950975,53.942710011428886,56.03896942334801,58.135228835267135,60.23148824718626,62.78102871435811,65.7546062977341,68.7281838811101,71.7017614644861,74.6753390478621,77.6489166312381,80.6224942146141,83.59607179799009,86.56964938136609,89.06724225762116,91.4916067173961,93.91597117717103,96.34033563694597,98.76470009672089,101.18906455649582,103.61342901627076,106.03779347604569,108.46215793582061,110.88652239559555,113.31088685537048,115.7352513151454,118.15961577492035,120.58398023469528,123.00834469447021,126.07312695827969,129.59535051068528,133.11757406309087,136.63979761549646,140.16202116790205,143.68424472030765,147.20646827271327,150.72869182511886,154.25091537752445,157.25734158826782,159.91990290456977,162.58246422087169,165.1841747488091,167.77371511907361,170.36325548933814,172.95279585960267,175.54233622986717,178.1318766001317,180.72141697039623,183.31095734066074,185.90049771092526,188.4900380811898,191.0795784514543,193.66911882171883,196.25865919198336,198.84819956224786,201.4377399325124,203.94181852881206,206.44139913700832,208.94097974520457,211.44056035340083,213.94014096159708,216.43972156979333,218.9393021779896,221.43888278618584,223.9384633943821,226.43804400257835,228.93762461077463,231.4372052189709,233.62845310400104,235.66553462744818,237.7026161508953,239.7396976743424,241.77677919778955,243.81386072123667,245.85094224468378,247.88802376813092,249.92510529157803,252.02393977173176,254.1351248432268,256.24630991472185,258.3574949862169,260.46868005771194,262.579865129207,264.6910502007021,266.06332049717383
70,71,Solo Unlimited Woman,"Erin Magee

TC Clara Snyder
TC Rob Nichols",497,0 days 03:54:00,0 days 08:55:00,0 days 13:47:00,0 days 19:50:00,1 days 04:12:00,1 days 13:00:00,1 days 15:28:00,2 days 04:55:00,2 days 15:59:00,3 days 04:50:00,4 days 03:59:00,Solo Unlimited Woman,['Erin Magee\n\n'],['Clara Snyder\nTC Rob Nichols'],-2.823763907144894e-07,4.35156969676005,8.703139675896491,13.054709655032932,17.44275732282357,22.15910418850198,26.875451054180395,31.591797919858806,36.308144785537216,40.984428799689994,45.22002144706083,49.455614094431674,53.69120674180251,57.926799389173354,62.16583401322439,66.41731270681157,70.66879140039873,74.9202700939859,79.17174878757308,83.42322748116025,87.70422141559499,92.13279155426751,96.56136169294005,100.98993183161258,105.41850197028512,109.84707210895766,114.27564224763019,118.70421238630271,123.13278252497526,126.89497912050767,130.49058233025505,134.08618554000242,137.68178874974978,141.27739195949718,144.87299516924455,148.4685983789919,152.0642015887393,155.65980479848668,158.64619113974425,161.63257748100182,164.5544918012772,167.4199931031932,170.2854944051092,173.15099570702523,176.01649700894123,178.88199831085723,181.74749961277325,184.61300091468925,187.47850221660525,190.34400351852125,193.20950482043727,196.07500612235327,198.94050742426927,201.79841560918834,204.57279950714113,207.3471834050939,210.12156730304667,212.89595120099943,215.6703350989522,218.44471899690498,221.21910289485774,223.99348679281053,226.7678706907633,229.54225458871608,232.29373756194133,233.6940659762435,235.0943943905457,236.49472280484784,237.89505121915002,239.2953796334522,240.69570804775438,242.09603646205653,243.4963648763587,244.8966932906609,246.29702170496307,247.69735011926522,249.0976785335674,250.3783604311472,251.060809745115,251.7432590590828,252.42570837305058,253.1081576870184,253.7906070009862,254.473056314954,255.1555056289218,255.8379549428896,256.52040425685743,257.2028535708252,257.885302884793,258.5677521987608,259.2502015127286,259.93265082669643,260.6151001406642,261.297549454632,261.97999876859984,262.6624480825676,263.34489739653543,264.02734671050325,264.709796024471,265.39224533843884,266.06332049717383
71,DNF,Unlimited Man,"Colton Moore

TC Felecity Mayden
TC Dylan Mumma",45,0 days 03:55:00,0 days 09:50:00,0 days 14:01:00,0 days 20:52:00,1 days 07:11:00,1 days 16:35:00,1 days 18:55:00,2 days 08:31:00,2 days 17:43:00,3 days 02:54:00,,Solo Unlimited Man,['Colton Moore\n\n'],['Felecity Mayden\nTC Dylan Mumma'],-2.823763907144894e-07,4.333052377699895,8.66610503777618,12.999157697852466,17.30436686314991,21.303297585880053,25.302228308610196,29.301159031340344,33.30008975407049,37.299020476800635,41.452706472855496,46.38016883553392,51.30763119821235,56.235093560890775,61.1625559235692,64.93705333685458,68.69200897133668,72.44696460581878,76.20192024030086,79.95687587478298,83.71183150926507,87.44499385820473,91.03649985111848,94.62800584403223,98.21951183694598,101.81101782985974,105.40252382277349,108.99402981568724,112.58553580860098,116.17704180151473,119.76854779442849,123.36005378734224,126.76747546058755,130.1335720824787,133.49966870436987,136.86576532626103,140.2318619481522,143.59795857004335,146.9640551919345,150.33015181382567,153.69624843571683,156.97523687737393,160.13227386670337,163.26238248260074,166.09627899074562,168.9301754988905,171.76407200703537,174.59796851518024,177.43186502332512,180.26576153147,183.09965803961487,185.93355454775974,188.7674510559046,191.6013475640495,194.43524407219434,197.2691405803392,200.1030370884841,203.18024642985952,206.51754879986066,209.85485116986183,213.192153539863,216.52945590986414,219.8667582798653,223.20406064986648,226.54136301986765,229.8786653898688,232.82557433054322,234.78501753821467,236.74446074588613,238.70390395355759,240.66334716122907,242.62279036890052,244.58223357657198,246.54167678424344,248.5011199919149,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922
72,DNF,,"Hoyt Moss
Jay Jackson

TC Charlie Chapman
TC Wade Parsons",1620,0 days 03:28:00,0 days 08:19:00,0 days 13:04:00,0 days 19:28:00,1 days 04:09:00,1 days 12:43:00,1 days 13:50:00,2 days 00:08:00,2 days 08:27:00,2 days 14:13:00,,,['Hoyt Moss\nJay Jackson\n\n'],['Charlie Chapman\nTC Wade Parsons'],-2.823763907144894e-07,4.895515944152105,9.7910321706806,14.686548397209098,19.57294697819241,24.451367619323687,29.32978826045497,34.20820890158625,39.08662954271752,43.59687298985492,47.93649773733662,52.27612248481832,56.61574723230002,60.95537197978173,64.99572451864336,69.01470047117498,73.0336764237066,77.05265237623823,81.07162832876985,85.09060428130147,89.24189576892677,93.50896334975904,97.7760309305913,102.04309851142358,106.31016609225584,110.57723367308812,114.84430125392038,119.11136883475265,123.37843641558493,127.15800379110397,130.85154171862658,134.54507964614916,138.23861757367177,141.93215550119436,145.62569342871694,149.31923135623956,153.01276928376214,157.5288963493832,163.64986509576943,167.3917090288539,171.1335529619384,174.8753968950229,178.61724082810738,182.3590847611919,186.10092869427638,189.84277262736086,193.58461656044537,197.32646049352985,201.06830442661436,204.76674691857784,208.45851226575346,212.1502776129291,215.84204296010472,219.53380830728037,223.22557365445599,226.91733900163163,230.60910434880725,233.98661050094623,237.10699549350974,240.22738048607326,243.34776547863677,246.4681504712003,249.5885354637638,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922
73,DNF,,"Ryan Stewart
Marsh Alkire

TC Tabette Stewart
TC Ashton Alkire",1927,0 days 03:31:00,0 days 08:42:00,0 days 13:54:00,0 days 21:37:00,1 days 07:05:00,1 days 18:02:00,1 days 20:28:00,2 days 08:58:00,2 days 19:05:00,3 days 02:25:00,,,['Ryan Stewart\nMarsh Alkire\n\n'],['Tabette Stewart\nTC Ashton Alkire'],-2.823763907144894e-07,4.825911448040325,9.651823178457041,14.477734908873758,19.17739229276735,23.742088133825877,28.306783974884404,32.87147981594293,37.436175657001456,41.82068683519655,45.784767133376945,49.748847431557344,53.71292772973774,57.67700802791815,61.57800357182525,64.91123632727263,68.24446908272003,71.57770183816743,74.91093459361483,78.24416734906221,81.5774001045096,84.91063285995699,88.46648645178786,92.38046921519211,96.29445197859634,100.20843474200059,104.12241750540484,108.03640026880909,111.95038303221334,115.86436579561759,119.77834855902182,123.69233132242607,126.66731231148866,129.5569295028838,132.44654669427896,135.3361638856741,138.22578107706926,141.11539826846442,144.00501545985958,146.8946326512547,149.78424984264987,152.67386703404503,155.56348422544016,158.58619068357285,161.61348642676546,164.67064012071486,167.75391952157648,170.83719892243812,173.92047832329973,177.00375772416135,180.087037125023,183.1703165258846,186.25359592674621,189.33687532760786,192.42015472846947,195.50343412933108,198.5867135301927,201.6683806472497,204.70329153397233,207.738202420695,210.77311330741762,213.80802419414024,216.8429350808629,219.87784596758553,222.91275685430816,225.9476677410308,228.98257862775344,232.01748951447607,234.51967627050917,236.97343356011592,239.42719084972268,241.88094813932946,244.33470542893622,246.78846271854297,249.24222000814973,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922
74,DNF,,"Daryl Ezell
Avery Ezell
Leonard Garner - out @ Hochheim

TC Lee Ezell
TC Joe Fore",2727,0 days 04:49:00,0 days 11:00:00,0 days 18:11:00,1 days 02:02:00,1 days 13:32:00,2 days 01:24:00,2 days 03:55:00,2 days 21:28:00,3 days 09:38:00,3 days 19:32:00,,,['Daryl Ezell\nAvery Ezell\nLeonard Garner - out @ Hochheim\n\n'],['Lee Ezell\nTC Joe Fore'],-2.823763907144894e-07,3.523416240523011,7.046832763422413,10.570249286321815,14.093665809221216,17.672642154326763,21.49911225289604,25.325582351465314,29.152052450034596,32.97852254860387,36.80499264717315,40.631462745742425,43.50105219593334,46.370641646124255,49.24023109631517,52.109820546506086,54.97940999669701,57.84899944688792,60.71858889707884,63.92058445490878,67.19720179200462,70.47381912910046,73.75043646619632,77.02705380329216,80.303671140388,83.58028847748385,86.8569058145797,90.0806734494295,93.30261868075357,96.52456391207765,99.74650914340172,102.96845437472581,106.19039960604988,109.41234483737395,112.63429006869802,115.8562353000221,119.07818053134619,122.30012576267026,125.26281766349874,127.92922004376084,130.59562242402293,133.26202480428503,135.92842718454713,138.59482956480923,141.26123194507133,143.92763432533343,146.59403670559553,149.26043908585763,151.92684146611973,154.59324384638182,157.416037295862,160.34309145815416,163.20923010269965,165.40529805203127,167.60136600136292,169.79743395069457,171.9935019000262,174.18956984935784,176.3856377986895,178.5817057480211,180.77777369735276,182.9738416466844,185.16990959601603,187.36597754534768,189.56204549467932,191.75811344401095,193.9541813933426,196.15024934267424,198.3463172920059,200.5423852413375,202.91310985202335,205.43665904139408,207.96020823076483,210.48375742013556,213.00730660950632,215.53085579887704,218.0544049882478,220.57795417761852,223.10150336698928,225.62505255636,228.14860174573076,230.67215093510148,232.93685135221344,234.75444934451474,236.57204733681604,238.38964532911737,240.20724332141867,242.02484131371997,243.84243930602128,245.66003729832258,247.47763529062388,249.29523328292518,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922,250.26461887881922
