,,,,,,,,,,2018 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2nd USCA C-1 Man,"Cohl Brazil
TC Jhet Brazil
TC London Brazil",8587,9:00, ,12:14:00, ,16:44:00, ,21:01:00, ,2:30:00, ,10:52:00, ,16:36:00, ,20:03:00, ,9:16:00, ,17:20:00, ,1:34:00, ,8:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,3:14:00,34,4:30:00,32,4:17:00,26,5:29:00,36,8:22:00,34,5:44:00,36,3:27:00,48,13:13:00,34,8:04:00,67,8:14:00,38,6:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,3:14:00,35,7:44:00,32,12:01:00,29,17:30:00,30,25:52:00,29,31:36:00,29,35:03:00,28,48:16:00,30,56:20:00,28,64:34:00,29,71:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,6th USCA C-2,"Dylan McHardy
Mandy Urban
TC Jim Short
TC Dan Frisch",2116,9:00, ,12:17:00, ,16:44:00, ,21:03:00, ,4:12:00, ,14:30:00, ,20:46:00, ,0:19:00, ,13:21:00, ,20:23:00, ,2:05:00, ,8:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41,3:17:00,31,4:27:00,33,4:19:00,50,7:09:00,65,10:18:00,44,6:16:00,39,3:33:00,47,13:02:00,23,7:02:00,47,5:42:00,34,6:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41,3:17:00,35,7:44:00,34,12:03:00,45,19:12:00,49,29:30:00,45,35:46:00,43,39:19:00,40,52:21:00,37,59:23:00,32,65:05:00,30,71:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,5th Solo Unlimited Man,"Ray Arquette
TC Kelleen Arquette",2001,9:00, ,11:59:00, ,16:14:00, ,20:08:00, ,1:38:00, ,12:15:00, ,17:23:00, ,20:28:00, ,9:16:00, ,16:54:00, ,3:03:00, ,8:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,25,2:59:00,23,4:15:00,19,3:54:00,28,5:30:00,69,10:37:00,26,5:08:00,24,3:05:00,45,12:48:00,31,7:38:00,80,10:09:00,11,5:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,25,2:59:00,23,7:14:00,22,11:08:00,24,16:38:00,40,27:15:00,33,32:23:00,32,35:28:00,28,48:16:00,28,55:54:00,33,66:03:00,31,71:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1st Aluminum,"Hoyt Moss
Kipp Nickelson
TC Charlie Chapman
TC Paul Henderson",1620,9:00, ,12:23:00, ,17:10:00, ,21:43:00, ,3:55:00, ,12:20:00, ,17:57:00, ,21:13:00, ,8:35:00, ,16:42:00, ,1:58:00, ,9:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,46,3:23:00,48,4:47:00,45,4:33:00,35,6:12:00,37,8:25:00,31,5:37:00,29,3:16:00,31,11:22:00,35,8:07:00,73,9:16:00,55,7:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,46,3:23:00,47,8:10:00,47,12:43:00,41,18:55:00,41,27:20:00,35,32:57:00,34,36:13:00,26,47:35:00,27,55:42:00,30,64:58:00,32,72:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2nd Novice,"Randal Oudt
Brad Thawley
TC Natalie Thuss",3135,9:00, ,12:24:00, ,17:20:00, ,21:54:00, ,4:12:00, ,13:26:00, ,19:47:00, ,23:55:00, ,11:02:00, ,20:22:00, ,3:30:00, ,9:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:24:00,55,4:56:00,46,4:34:00,38,6:18:00,50,9:14:00,45,6:21:00,57,4:08:00,28,11:07:00,52,9:20:00,60,7:08:00,30,6:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:24:00,53,8:20:00,49,12:54:00,45,19:12:00,46,28:26:00,42,34:47:00,41,38:55:00,34,50:02:00,36,59:22:00,34,66:30:00,33,72:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2nd Solo Unlimited Woman,"Erin Magee
TC - Grady Hicks",497,9:00, ,12:36:00, ,17:12:00, ,21:43:00, ,4:03:00, ,11:59:00, ,18:07:00, ,22:41:00, ,9:38:00, ,17:19:00, ,1:39:00, ,9:57:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,65,3:36:00,42,4:36:00,41,4:31:00,41,6:20:00,29,7:56:00,41,6:08:00,73,4:34:00,26,10:57:00,32,7:41:00,68,8:20:00,62,8:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,65,3:36:00,48,8:12:00,47,12:43:00,42,19:03:00,37,26:59:00,36,33:07:00,37,37:41:00,31,48:38:00,29,56:19:00,29,64:39:00,34,72:57:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,6th Solo Unlimited Man,"Doug Johnson
TC Gattett Meeker
TC Kelli Johnson",6922,9:00, ,12:24:00, ,16:58:00, ,21:29:00, ,4:23:00, ,13:05:00, ,21:00:00, ,0:40:00, ,12:45:00, ,21:39:00, ,3:50:00, ,10:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:24:00,41,4:34:00,42,4:31:00,48,6:54:00,41,8:42:00,67,7:55:00,41,3:40:00,38,12:05:00,41,8:54:00,56,6:11:00,46,6:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:24:00,44,7:58:00,43,12:29:00,47,19:23:00,44,28:05:00,47,36:00:00,46,39:40:00,38,51:45:00,40,60:39:00,36,66:50:00,35,73:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,7th Solo Unlimited Man,"Benjamin Duckett
TC Constance Harris
TC Emily Duckett",728,9:00, ,12:22:00, ,16:53:00, ,21:25:00, ,3:53:00, ,12:14:00, ,18:37:00, ,22:38:00, ,12:21:00, ,21:36:00, ,5:02:00, ,11:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,43,3:22:00,35,4:31:00,44,4:32:00,43,6:28:00,35,8:21:00,46,6:23:00,53,4:01:00,57,13:43:00,51,9:15:00,61,7:26:00,29,6:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,43,3:22:00,41,7:53:00,42,12:25:00,38,18:53:00,39,27:14:00,37,33:37:00,36,37:38:00,37,51:21:00,39,60:36:00,37,68:02:00,36,74:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,8th Solo Unlimited Man,"David Carlson
TC - Tom Phillips
TC - Henry Myers",717,9:00, ,11:54:00, ,16:12:00, ,20:15:00, ,2:35:00, ,11:28:00, ,16:07:00, ,19:27:00, ,7:43:00, ,14:41:00, ,6:23:00, ,11:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:54:00,27,4:18:00,27,4:03:00,40,6:20:00,44,8:53:00,19,4:39:00,33,3:20:00,41,12:16:00,20,6:58:00,84,15:42:00,8,5:04:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2:54:00,21,7:12:00,25,11:15:00,30,17:35:00,34,26:28:00,28,31:07:00,28,34:27:00,24,46:43:00,24,53:41:00,39,69:23:00,37,74:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,11th Unlimited,"Rocco Moses
Daniel Currey
Greg Frank
TC Miranda Lambert
TC Paul Moses",8485,9:00, ,12:19:00, ,16:52:00, ,21:24:00, ,4:08:00, ,12:34:00, ,18:58:00, ,0:28:00, ,10:21:00, ,19:08:00, ,3:45:00, ,11:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,42,3:19:00,38,4:33:00,43,4:32:00,47,6:44:00,38,8:26:00,47,6:24:00,87,5:30:00,22,9:53:00,39,8:47:00,70,8:37:00,56,7:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,42,3:19:00,40,7:52:00,39,12:24:00,43,19:08:00,42,27:34:00,40,33:58:00,45,39:28:00,33,49:21:00,33,58:08:00,35,66:45:00,38,74:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3rd Novice,"Rob Nicols
Bryce Nichols
TC Claudette Nichols
TC Matt Cooper",1876,9:00, ,12:22:00, ,17:09:00, ,21:35:00, ,5:28:00, ,14:59:00, ,20:51:00, ,23:58:00, ,10:05:00, ,19:01:00, ,5:42:00, ,12:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,43,3:22:00,47,4:47:00,38,4:26:00,59,7:53:00,53,9:31:00,38,5:52:00,25,3:07:00,23,10:07:00,42,8:56:00,82,10:41:00,43,6:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,43,3:22:00,46,8:09:00,44,12:35:00,49,20:28:00,50,29:59:00,46,35:51:00,42,38:58:00,32,49:05:00,32,58:01:00,38,68:42:00,39,75:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3rd Tandem Unlimited,"Keifer Mauldin
Kenneth Dodd
TC Brittany Jeffus
TC Patty Dodd",414,9:00, ,12:11:00, ,16:55:00, ,21:36:00, ,6:02:00, ,15:43:00, ,21:51:00, ,1:37:00, ,13:47:00, ,0:09:00, ,8:20:00, ,13:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,33,3:11:00,44,4:44:00,47,4:41:00,65,8:26:00,57,9:41:00,42,6:08:00,45,3:46:00,40,12:10:00,66,10:22:00,65,8:11:00,5,4:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,33,3:11:00,43,7:55:00,45,12:36:00,53,21:02:00,53,30:43:00,49,36:51:00,48,40:37:00,42,52:47:00,42,63:09:00,40,71:20:00,40,76:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,12th Unlimited,"Mark Huteson
Mike Buck
Kent Fish
TC Kim Buck",6558,9:00, ,12:28:00, ,17:29:00, ,22:41:00, ,9:21:00, ,18:04:00, ,23:48:00, ,7:40:00, ,18:09:00, ,6:02:00, ,10:16:00, ,15:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,54,3:28:00,63,5:01:00,68,5:12:00,96,10:40:00,42,8:43:00,33,5:44:00,94,7:52:00,24,10:29:00,77,11:53:00,13,4:14:00,10,5:27:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,54,3:28:00,59,8:29:00,59,13:41:00,74,24:21:00,60,33:04:00,52,38:48:00,56,46:40:00,45,57:09:00,47,69:02:00,47,73:16:00,41,78:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2nd Aluminum,"Will Wolfe
Callan Price
TC Jeff Jenkerson
TC Cathleen Jenkerson",2234,9:00, ,13:17:00, ,18:28:00, ,0:01:00, ,7:36:00, ,17:39:00, ,5:58:00, ,9:15:00, ,20:02:00, ,3:58:00, ,10:00:00, ,16:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,106,4:17:00,73,5:11:00,77,5:33:00,53,7:35:00,62,10:03:00,91,12:19:00,31,3:17:00,25,10:47:00,33,7:56:00,55,6:02:00,26,6:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,106,4:17:00,91,9:28:00,80,15:01:00,62,22:36:00,57,32:39:00,68,44:58:00,66,48:15:00,50,59:02:00,46,66:58:00,46,73:00:00,42,79:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3rd Aluminum,"Christopher Bowes
Jayson Wolfe
TC Viet Nguyen
TC Wade Woehrmann",1963,9:00, ,13:00:00, ,18:10:00, ,23:39:00, ,7:19:00, ,17:09:00, ,23:24:00, ,3:38:00, ,17:20:00, ,3:45:00, ,9:38:00, ,16:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,87,4:00:00,72,5:10:00,75,5:29:00,56,7:40:00,59,9:50:00,43,6:15:00,61,4:14:00,56,13:42:00,67,10:25:00,53,5:53:00,53,7:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,87,4:00:00,83,9:10:00,77,14:39:00,59,22:19:00,56,32:09:00,51,38:24:00,50,42:38:00,43,56:20:00,45,66:45:00,45,72:38:00,43,79:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4th Tandem Unlimited,"Dorian Capps
Riley Yung
TC Alex Yung
TC David Capps",88,9:00, ,12:27:00, ,17:18:00, ,22:14:00, ,7:35:00, ,16:43:00, ,2:08:00, ,5:50:00, ,17:49:00, ,6:30:00, ,12:10:00, ,16:58:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51,3:27:00,52,4:51:00,58,4:56:00,80,9:21:00,49,9:08:00,74,9:25:00,42,3:42:00,36,11:59:00,81,12:41:00,45,5:40:00,6,4:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51,3:27:00,50,8:18:00,54,13:14:00,61,22:35:00,55,31:43:00,57,41:08:00,52,44:50:00,44,56:49:00,48,69:30:00,48,75:10:00,44,79:58:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4th Novice,"Oliver Moore
Stefan White
TC Chad Levert
TC Kari Moore",236,9:00, ,12:41:00, ,18:00:00, ,22:55:00, ,9:36:00, ,18:51:00, ,2:04:00, ,7:36:00, ,18:35:00, ,3:40:00, ,9:29:00, ,17:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67,3:41:00,85,5:19:00,57,4:55:00,97,10:41:00,51,9:15:00,56,7:13:00,88,5:32:00,27,10:59:00,47,9:05:00,50,5:49:00,57,7:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67,3:41:00,74,9:00:00,65,13:55:00,79,24:36:00,68,33:51:00,56,41:04:00,55,46:36:00,47,57:35:00,43,66:40:00,43,72:29:00,45,80:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13th Unlimited,"Kent Harlan
Rhett Stuman (Out at Saltwater Barrier)
TC Kerri Harlan
TC Penni Stuman",77,9:00, ,12:10:00, ,16:41:00, ,21:11:00, ,3:23:00, ,11:22:00, ,17:16:00, ,20:55:00, ,8:45:00, ,17:37:00, ,8:41:00, ,17:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,32,3:10:00,37,4:31:00,40,4:30:00,34,6:12:00,30,7:59:00,39,5:54:00,40,3:39:00,35,11:50:00,40,8:52:00,83,15:04:00,73,8:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,32,3:10:00,32,7:41:00,36,12:11:00,36,18:23:00,32,26:22:00,32,32:16:00,33,35:55:00,27,47:45:00,31,56:37:00,41,71:41:00,46,80:25:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,9th Solo Unlimited Man,"James Ward
TC Janet Ward
TC Charleen Dowekk",2780,9:00, ,12:14:00, ,16:50:00, ,21:18:00, ,3:53:00, ,12:40:00, ,20:10:00, ,0:26:00, ,13:47:00, ,0:02:00, ,8:59:00, ,17:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,3:14:00,42,4:36:00,39,4:28:00,45,6:35:00,43,8:47:00,61,7:30:00,62,4:16:00,53,13:21:00,64,10:15:00,72,8:57:00,71,8:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,39,3:14:00,38,7:50:00,37,12:18:00,38,18:53:00,43,27:40:00,44,35:10:00,44,39:26:00,41,52:47:00,41,63:02:00,42,71:59:00,47,80:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2nd Standard,"Jim Pye
Dori Pye
TC Maddie Petersen
TC Haley Petersen",121,9:00, ,12:32:00, ,17:32:00, ,22:29:00, ,5:41:00, ,15:45:00, ,0:02:00, ,7:14:00, ,18:32:00, ,3:40:00, ,9:30:00, ,17:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,62,5:00:00,59,4:57:00,51,7:12:00,63,10:04:00,69,8:17:00,93,7:12:00,30,11:18:00,49,9:08:00,51,5:50:00,63,8:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,61,8:32:00,57,13:29:00,51,20:41:00,54,30:45:00,53,39:02:00,54,46:14:00,46,57:32:00,43,66:40:00,44,72:30:00,48,80:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10th Solo Unlimited Man,"John Whorff
TC Bob Wilson
TC Jared Petty",413,9:00, ,12:49:00, ,17:58:00, ,0:18:00, ,8:26:00, ,20:59:00, ,4:24:00, ,8:28:00, ,20:49:00, ,6:32:00, ,12:25:00, ,18:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,74,3:49:00,69,5:09:00,93,6:20:00,61,8:08:00,84,12:33:00,59,7:25:00,55,4:04:00,43,12:21:00,56,9:43:00,53,5:53:00,39,6:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,74,3:49:00,70,8:58:00,83,15:18:00,66,23:26:00,78,35:59:00,65,43:24:00,62,47:28:00,52,59:49:00,49,69:32:00,50,75:25:00,49,81:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5th Tandem Unlimited,"Clint Simmons
Paul Glisson
TC - Emily Addelsperger
TC - Racehl Simmons",1004,9:00, ,12:30:00, ,17:28:00, ,22:14:00, ,6:02:00, ,20:53:00, ,3:19:00, ,8:06:00, ,20:48:00, ,6:52:00, ,12:23:00, ,19:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58,3:30:00,60,4:58:00,51,4:46:00,58,7:48:00,95,14:51:00,48,6:26:00,76,4:47:00,44,12:42:00,61,10:04:00,41,5:31:00,42,6:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58,3:30:00,58,8:28:00,54,13:14:00,53,21:02:00,77,35:53:00,60,42:19:00,59,47:06:00,51,59:48:00,50,69:52:00,49,75:23:00,50,82:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,5th Novice,"Adam Sims
Jason Smith
TC Brent Townsend
TC Brandi Sims",1051,9:00, ,12:32:00, ,17:34:00, ,23:15:00, ,8:35:00, ,18:41:00, ,5:05:00, ,8:48:00, ,20:56:00, ,9:04:00, ,13:54:00, ,19:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,64,5:02:00,79,5:41:00,78,9:20:00,64,10:06:00,83,10:24:00,44,3:43:00,39,12:08:00,79,12:08:00,25,4:50:00,17,5:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,62,8:34:00,70,14:15:00,67,23:35:00,66,33:41:00,66,44:05:00,63,47:48:00,54,59:56:00,58,72:04:00,53,76:54:00,51,82:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,6th Novice,"Kyle Clark
Brian Smith
TC Glenn Holland
TC David Thomas",614,9:00, ,13:00:00, ,18:16:00, ,0:20:00, ,9:28:00, ,20:14:00, ,3:44:00, ,9:28:00, ,20:55:00, ,7:38:00, ,13:19:00, ,20:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,87,4:00:00,82,5:16:00,91,6:04:00,76,9:08:00,70,10:46:00,61,7:30:00,90,5:44:00,32,11:27:00,73,10:43:00,46,5:41:00,47,6:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,87,4:00:00,84,9:16:00,84,15:20:00,75,24:28:00,73,35:14:00,61,42:44:00,67,48:28:00,53,59:55:00,51,70:38:00,51,76:19:00,52,83:01:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,7th Novice,"Austin Dannhaus
Hudon Baird
TC David Dannhaus
TC Jerry Baird",1808,9:00, ,12:40:00, ,17:52:00, ,23:00:00, ,7:59:00, ,18:32:00, ,3:07:00, ,7:47:00, ,21:07:00, ,8:37:00, ,13:51:00, ,20:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,66,3:40:00,75,5:12:00,66,5:08:00,73,8:59:00,67,10:33:00,71,8:35:00,75,4:40:00,52,13:20:00,75,11:30:00,31,5:14:00,44,6:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,66,3:40:00,67,8:52:00,68,14:00:00,65,22:59:00,63,33:32:00,59,42:07:00,57,46:47:00,55,60:07:00,55,71:37:00,52,76:51:00,53,83:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,8th Novice,"Matt Matza
Jeff Hurst
TC Emma Morris
TC Victoria Morris",81,9:00, ,12:57:00, ,18:18:00, ,0:08:00, ,8:59:00, ,18:43:00, ,6:32:00, ,9:49:00, ,23:05:00, ,8:34:00, ,13:57:00, ,20:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,85,3:57:00,88,5:21:00,85,5:50:00,72,8:51:00,58,9:44:00,88,11:49:00,31,3:17:00,51,13:16:00,54,9:29:00,33,5:23:00,45,6:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,85,3:57:00,85,9:18:00,81,15:08:00,72,23:59:00,67,33:43:00,69,45:32:00,68,48:49:00,58,62:05:00,54,71:34:00,55,76:57:00,54,83:37:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,9th Novice,"David Mcgonagill
Sean Rommel
TC Hampton Fontenot
TC Dawson Mcgonagill",3394,9:00, ,12:45:00, ,18:07:00, ,23:17:00, ,9:34:00, ,19:07:00, ,4:16:00, ,8:02:00, ,22:13:00, ,8:16:00, ,13:54:00, ,20:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,68,3:45:00,89,5:22:00,67,5:10:00,92,10:17:00,55,9:33:00,72,9:09:00,46,3:46:00,62,14:11:00,60,10:03:00,43,5:38:00,49,6:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,68,3:45:00,79,9:07:00,72,14:17:00,77,24:34:00,69,34:07:00,63,43:16:00,58,47:02:00,56,61:13:00,52,71:16:00,54,76:54:00,55,83:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10th Novice,"Chandler Doughten
Zach Walters
TC Michelle Doughten
TC Missy Janzow",1911,9:00, ,12:32:00, ,17:50:00, ,22:50:00, ,5:32:00, ,15:00:00, ,22:27:00, ,3:31:00, ,18:41:00, ,10:42:00, ,15:52:00, ,21:45:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,83,5:18:00,60,5:00:00,46,6:42:00,52,9:28:00,60,7:27:00,85,5:04:00,70,15:10:00,84,16:01:00,27,5:10:00,18,5:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,3:32:00,66,8:50:00,64,13:50:00,50,20:32:00,51,30:00:00,50,37:27:00,49,42:31:00,48,57:41:00,63,73:42:00,60,78:52:00,56,84:45:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3rd Standard,"Brent Frenchak
Logan Frenchak
TC Kris Frenchak",1958,9:00, ,12:58:00, ,18:08:00, ,23:56:00, ,7:43:00, ,18:38:00, ,8:25:00, ,12:07:00, ,1:21:00, ,9:41:00, ,15:04:00, ,21:51:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,86,3:58:00,71,5:10:00,84,5:48:00,57,7:47:00,71,10:55:00,95,13:47:00,42,3:42:00,49,13:14:00,36,8:20:00,34,5:23:00,50,6:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,86,3:58:00,82,9:08:00,79,14:56:00,63,22:43:00,64,33:38:00,78,47:25:00,74,51:07:00,67,64:21:00,59,72:41:00,59,78:04:00,57,84:51:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4th Standard,"Roy Kleinsasser
David Lil
TC R G Ratcliffe
TC Jim Clark",5862,9:00, ,12:46:00, ,18:06:00, ,23:23:00, ,8:58:00, ,18:29:00, ,5:27:00, ,9:00:00, ,23:51:00, ,8:53:00, ,14:35:00, ,23:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,70,3:46:00,87,5:20:00,69,5:17:00,82,9:35:00,53,9:31:00,85,10:58:00,38,3:33:00,67,14:51:00,46,9:02:00,48,5:42:00,69,8:35:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,70,3:46:00,78,9:06:00,73,14:23:00,70,23:58:00,61,33:29:00,67,44:27:00,64,48:00:00,60,62:51:00,56,71:53:00,58,77:35:00,58,86:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,11th Novice,"Toby Lasley
Rob Bruenig
TC Warren Zerr
TC Pablo Gutierrez",726,9:00, ,13:18:00, ,19:03:00, ,0:39:00, ,8:58:00, ,19:19:00, ,3:05:00, ,9:04:00, ,23:05:00, ,8:28:00, ,14:00:00, ,23:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,107,4:18:00,106,5:45:00,78,5:36:00,63,8:19:00,66,10:21:00,64,7:46:00,92,5:59:00,60,14:01:00,53,9:23:00,42,5:32:00,75,9:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,107,4:18:00,105,10:03:00,90,15:39:00,70,23:58:00,70,34:19:00,58,42:05:00,65,48:04:00,58,62:05:00,53,71:28:00,56,77:00:00,59,86:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
