,,,,,,,,,,2016 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1st Tandem Unlimited,"Brian Jones
Nathan Tart
TC - Dwight Tart
TC - Kate Tart",512,9:00, ,11:24:00, ,14:31:00, ,17:31:00, ,21:23:00, ,2:13:00, ,5:38:00, ,7:30:00, ,12:40:00, ,17:23:00, ,20:29:00, ,0:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:24:00,3,3:07:00,4,3:00:00,4,3:52:00,3,4:50:00,7,3:25:00,4,1:52:00,4,5:10:00,4,4:43:00,5,3:06:00,29,3:34:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:24:00,3,5:31:00,3,8:31:00,4,12:23:00,3,17:13:00,3,20:38:00,4,22:30:00,4,27:40:00,4,32:23:00,4,35:29:00,4,39:03:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4th Unlimited,"Bill Stafford
Chris Champion
John DuPont
John Mark Harras
Willie Martin
JT VanZandt
TC - Jim Champion
TC - Jason Jones",807,9:00, ,11:25:00, ,14:40:00, ,17:41:00, ,21:33:00, ,2:27:00, ,5:54:00, ,7:47:00, ,13:02:00, ,17:49:00, ,20:49:00, ,0:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2:25:00,8,3:15:00,8,3:01:00,4,3:52:00,4,4:54:00,8,3:27:00,5,1:53:00,5,5:15:00,6,4:47:00,4,3:00:00,24,3:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2:25:00,7,5:40:00,7,8:41:00,6,12:33:00,6,17:27:00,6,20:54:00,6,22:47:00,5,28:02:00,5,32:49:00,5,35:49:00,5,39:11:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1st Solo Unlimited,"Brandon Stafford
TC - Joseph Bitterly
TC - Heather Stafford",97,9:00, ,11:34:00, ,14:49:00, ,17:49:00, ,21:54:00, ,3:02:00, ,6:30:00, ,8:25, ,13:51:00, ,18:25:00, ,21:06:00, ,0:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:34:00,9,3:15:00,6,3:00:00,12,4:05:00,10,5:08:00,9,3:28:00,7,1:55:00,6,5:26:00,3,4:34:00,3,2:41:00,20,3:16:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:34:00,8,5:49:00,8,8:49:00,8,12:54:00,8,18:02:00,9,21:30:00,8,23:25:00,8,28:51:00,7,33:25:00,6,36:06:00,6,39:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1st Womens Solo -Record,"Virginia Condie
TC - Shannon Issendorf
TC - Wes Wyatt",1216,9:00, ,11:41:00, ,14:56:00, ,18:01:00, ,22:05:00, ,3:07:00, ,6:31:00, ,8:26:00, ,13:52:00, ,18:37:00, ,22:05:00, ,1:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,9,3:15:00,11,3:05:00,10,4:04:00,6,5:02:00,6,3:24:00,9,1:55:00,7,5:26:00,5,4:45:00,7,3:28:00,16,3:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,11,5:56:00,11,9:01:00,11,13:05:00,10,18:07:00,10,21:31:00,9,23:26:00,9,28:52:00,8,33:37:00,7,37:05:00,7,40:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1st Womens Team,"Morgan Kohut
Kaitlin Jiral
TC - Gary Kohut
TC - Andre Pellerin",2,9:00, ,12:09:00, ,15:18:00, ,18:19:00, ,22:21:00, ,3:30:00, ,7:07:00, ,9:02:00, ,14:37:00, ,19:28:00, ,23:57:00, ,3:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:09:00,7,3:09:00,7,3:01:00,8,4:02:00,11,5:09:00,12,3:37:00,7,1:55:00,11,5:35:00,8,4:51:00,20,4:29:00,17,3:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,47,3:09:00,20,6:18:00,16,9:19:00,13,13:21:00,12,18:30:00,12,22:07:00,11,24:02:00,11,29:37:00,10,34:28:00,8,38:57:00,8,42:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1st Aluminum,"Roy Tyrone
Gabe Haarsma
TC - David Hefner",4,9:00, ,11:41:00, ,15:01:00, ,18:13:00, ,22:23:00, ,3:42:00, ,7:21:00, ,9:30:00, ,15:27:00, ,20:27:00, ,0:14:00, ,3:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,16,3:20:00,15,3:12:00,14,4:10:00,14,5:19:00,14,3:39:00,15,2:09:00,13,5:57:00,11,5:00:00,11,3:47:00,14,3:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,15,6:01:00,14,9:13:00,14,13:23:00,14,18:42:00,13,22:21:00,14,24:30:00,14,30:27:00,12,35:27:00,9,39:14:00,9,42:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5th Unlimited,"Charlie Stewart
Chris Paddack
Jeannette Burris
John Qualls
John Hoffart
Mike Dey
TC - Kayla Taylor
TC - Courtney Belk",324,9:00, ,11:40:00, ,14:57:00, ,18:34:00, ,23:05:00, ,4:19:00, ,7:50:00, ,9:49:00, ,15:23:00, ,20:35:00, ,0:56:00, ,3:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:40:00,11,3:17:00,36,3:37:00,19,4:31:00,12,5:14:00,11,3:31:00,12,1:59:00,10,5:34:00,15,5:12:00,18,4:21:00,9,2:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:40:00,13,5:57:00,20,9:34:00,20,14:05:00,18,19:19:00,15,22:50:00,15,24:49:00,13,30:23:00,14,35:35:00,10,39:56:00,10,42:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1st Standard,"Edoh Amiran
Liam Price
TC - Susan Price ",106,9:00, ,11:37:00, ,14:56:00, ,18:07:00, ,22:23:00, ,4:09:00, ,8:06:00, ,10:19:00, ,16:21:00, ,21:27:00, ,1:10:00, ,3:59:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:37:00,14,3:19:00,13,3:11:00,15,4:16:00,19,5:46:00,17,3:57:00,20,2:13:00,14,6:02:00,12,5:06:00,10,3:43:00,7,2:49:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:37:00,11,5:56:00,12,9:07:00,14,13:23:00,16,19:09:00,16,23:06:00,16,25:19:00,15,31:21:00,15,36:27:00,11,40:10:00,11,42:59:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6th Unlimited,"Jonathan Redfern
David Deleon
Karim Aziz
Jake Aziz
TC - Nancy Aziz
TC - Jwan Petitjean",824,9:00, ,11:28:00, ,14:36:00, ,17:39:00, ,21:33:00, ,2:38:00, ,6:06:00, ,8:03:00, ,13:31:00, ,18:22:00, ,2:14:00, ,5:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:28:00,4,3:08:00,9,3:03:00,7,3:54:00,8,5:05:00,9,3:28:00,10,1:57:00,9,5:28:00,10,4:51:00,66,7:52:00,11,2:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:28:00,5,5:36:00,6,8:39:00,6,12:33:00,7,17:38:00,7,21:06:00,7,23:03:00,7,28:31:00,6,33:22:00,15,41:14:00,12,44:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2nd Womens Team,"Cecili Bugge
Heather Harrison
Irene Moore
TC - Donna Bugge
TC - Kat Wilson",333,9:00, ,11:36:00, ,14:53:00, ,17:59:00, ,22:02:00, ,3:06:00, ,6:28:00, ,8:26:00, ,13:52:00, ,18:43:00, ,1:56:00, ,5:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:36:00,11,3:17:00,12,3:06:00,9,4:03:00,7,5:04:00,5,3:22:00,11,1:58:00,7,5:26:00,8,4:51:00,64,7:13:00,23,3:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:36:00,10,5:53:00,10,8:59:00,9,13:02:00,9,18:06:00,8,21:28:00,9,23:26:00,9,28:52:00,9,33:43:00,12,40:56:00,13,44:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1st USCA C2,"John Bugge
Veronica Sosa
TC - Jennifer Buggee
TC - David Coombs",370,9:00, ,11:44:00, ,15:08:00, ,18:21:00, ,22:44:00, ,4:08:00, ,8:12:00, ,10:22:00, ,16:37:00, ,21:53:00, ,2:49:00, ,5:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,19,2:44:00,18,3:24:00,16,3:13:00,17,4:23:00,15,5:24:00,20,4:04:00,19,2:10:00,16,6:15:00,17,5:16:00,35,4:56:00,6,2:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,19,2:44:00,18,6:08:00,17,9:21:00,17,13:44:00,15,19:08:00,18,23:12:00,17,25:22:00,16,31:37:00,16,36:53:00,16,41:49:00,14,44:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2nd Tandem Unlimited,"Tim Curry
Zach Peltier
TC - Trevor Hutton",1993,9:00, ,11:41:00, ,15:01:00, ,18:15:00, ,22:31:00, ,4:09:00, ,8:10:00, ,10:27:00, ,17:07:00, ,22:21:00, ,2:52:00, ,5:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,16,3:20:00,17,3:14:00,15,4:16:00,18,5:38:00,18,4:01:00,21,2:17:00,18,6:40:00,16,5:14:00,21,4:31:00,5,2:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:41:00,15,6:01:00,15,9:15:00,16,13:31:00,16,19:09:00,17,23:10:00,18,25:27:00,18,32:07:00,17,37:21:00,17,41:52:00,15,44:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3rd Tandem Unlimited,"Jay Daniel
Shawn Boyett
TC - Kristin Daniel
TC - Brandon Hartmann",95,9:00, ,11:29:00, ,14:38:00, ,17:31:00, ,21:24:00, ,2:23:00, ,5:38:00, ,7:32:00, ,13:23:00, ,19:37:00, ,2:02:00, ,5:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:29:00,6,3:09:00,3,2:53:00,6,3:53:00,5,4:59:00,3,3:15:00,6,1:54:00,12,5:51:00,27,6:14:00,55,6:25:00,31,3:36:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:29:00,6,5:38:00,3,8:31:00,5,12:24:00,5,17:23:00,3,20:38:00,5,22:32:00,6,28:23:00,11,34:37:00,13,41:02:00,16,44:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1st Mixed,"West Hansen
Melissa James
TC - Ginsie Stauss
TC - Barbara Edington",1901,9:00, ,11:38:00, ,14:57:00, ,18:08:00, ,22:12:00, ,3:27:00, ,7:04:00, ,9:03:00, ,15:09:00, ,20:32:00, ,2:12:00, ,5:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13,2:38:00,14,3:19:00,13,3:11:00,10,4:04:00,13,5:15:00,12,3:37:00,13,1:59:00,15,6:06:00,18,5:23:00,46,5:40:00,28,3:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13,2:38:00,13,5:57:00,13,9:08:00,12,13:12:00,11,18:27:00,11,22:04:00,12,24:03:00,12,30:09:00,13,35:32:00,14,41:12:00,17,44:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2nd USCA C2,"Hayden Thorp
Taylor McLauren
TC - Ray Hanusch
TC - Erin Thorp",700,9:00, ,11:37:00, ,15:07:00, ,18:23:00, ,22:47:00, ,4:39:00, ,8:47:00, ,11:07:00, ,17:47:00, ,23:14:00, ,2:56:00, ,5:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:37:00,20,3:30:00,19,3:16:00,18,4:24:00,20,5:52:00,25,4:08:00,23,2:20:00,17,6:40:00,19,5:27:00,9,3:42:00,8,2:50:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:37:00,17,6:07:00,18,9:23:00,18,13:47:00,20,19:39:00,20,23:47:00,20,26:07:00,19,32:47:00,19,38:14:00,18,41:56:00,18,44:46:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2nd Solo Unlimited,"Geoff Waters
TC - David Froelich",9,9:00, ,11:34:00, ,14:51:00, ,17:55:00, ,22:02:00, ,3:37:00, ,7:22:00, ,9:25:00, ,17:03:00, ,22:48:00, ,3:02:00, ,6:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:34:00,11,3:17:00,10,3:04:00,13,4:07:00,17,5:35:00,15,3:45:00,14,2:03:00,33,7:38:00,21,5:45:00,16,4:14:00,12,3:07:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:34:00,9,5:51:00,9,8:55:00,9,13:02:00,13,18:37:00,14,22:22:00,13,24:25:00,17,32:03:00,18,37:48:00,19,42:02:00,19,45:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4th Tandem Unlimited,"Mike Drost
Curtis Slaten
TC - Mike Rendon
TC - Kari Slaten",59,9:00, ,11:42:00, ,15:08:00, ,18:23:00, ,22:57:00, ,4:27:00, ,8:32:00, ,10:50:00, ,18:38:00, ,0:29:00, ,5:01:00, ,8:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:42:00,19,3:26:00,18,3:15:00,20,4:34:00,16,5:30:00,22,4:05:00,22,2:18:00,38,7:48:00,23,5:51:00,22,4:32:00,34,3:41:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:42:00,18,6:08:00,18,9:23:00,19,13:57:00,19,19:27:00,19,23:32:00,19,25:50:00,20,33:38:00,20,39:29:00,20,44:01:00,20,47:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3rd USCA C2,"Joseph Geisinger
Mary Geisinger
TC - Grady Hicks
TC - James Coleman",42,9:00, ,11:50:00, ,15:21:00, ,18:45:00, ,23:32:00, ,5:45:00, ,9:53:00, ,12:17:00, ,19:11:00, ,1:30:00, ,5:53:00, ,8:49:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:50:00,21,3:31:00,21,3:24:00,21,4:47:00,26,6:13:00,25,4:08:00,28,2:24:00,22,6:54:00,31,6:19:00,19,4:23:00,10,2:56:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:50:00,22,6:21:00,21,9:45:00,21,14:32:00,21,20:45:00,21,24:53:00,21,27:17:00,21,34:11:00,21,40:30:00,21,44:53:00,21,47:49:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7th Unlimited,"Ethan Petersen
Madeleine Petersen
Matthew Petersen
Eric Petersen
TC - Janet Guinn
TC - Lindsey Petersen",666,9:00, ,11:57:00, ,15:44:00, ,19:11:00, ,0:35:00, ,7:03:00, ,11:31:00, ,13:56:00, ,22:27:00, ,4:46:00, ,9:20:00, ,12:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,32,2:57:00,47,3:47:00,26,3:27:00,41,5:24:00,32,6:28:00,34,4:28:00,30,2:25:00,44,8:31:00,31,6:19:00,24,4:34:00,13,3:09:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,32,2:57:00,37,6:44:00,31,10:11:00,35,15:35:00,34,22:03:00,31,26:31:00,31,28:56:00,29,37:27:00,29,43:46:00,27,48:20:00,22,51:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,8th Unlimited,"Brandon Goering
Jeremy White
Nate Hudgins
TC - Amanda Franklin",823,9:00, ,11:55:00, ,15:37:00, ,19:11:00, ,0:04:00, ,6:10:00, ,10:37:00, ,13:17:00, ,22:58:00, ,5:31:00, ,9:07:00, ,12:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,29,2:55:00,33,3:42:00,32,3:34:00,28,4:53:00,24,6:06:00,33,4:27:00,44,2:40:00,54,9:41:00,39,6:33:00,8,3:36:00,25,3:24:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,29,2:55:00,29,6:37:00,31,10:11:00,26,15:04:00,24,21:10:00,24,25:37:00,26,28:17:00,31,37:58:00,30,44:31:00,26,48:07:00,23,51:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2nd Aluminum,"Matt Myers
Cole Davis
TC - Rob Nichols
TC - Lorae Davis",55,9:00, ,11:50:00, ,15:37:00, ,19:09:00, ,0:06:00, ,6:46:00, ,10:57:00, ,13:31:00, ,20:35:00, ,4:02:00, ,8:51:00, ,12:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:50:00,45,3:47:00,28,3:32:00,31,4:57:00,37,6:40:00,28,4:11:00,39,2:34:00,26,7:04:00,64,7:27:00,31,4:49:00,42,3:51:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:50:00,29,6:37:00,29,10:09:00,28,15:06:00,28,21:46:00,28,25:57:00,28,28:31:00,26,35:35:00,26,43:02:00,23,47:51:00,24,51:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3rd Aluminum,"Hoyt Moss
Kipp Nickelson
TC - Charlie Chapman
TC - Wade Parsons",1620,9:00, ,12:04:00, ,15:51:00, ,19:30:00, ,0:37:00, ,6:48:00, ,10:53:00, ,13:15:00, ,20:17:00, ,2:16:00, ,9:05:00, ,12:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41,3:04:00,45,3:47:00,40,3:39:00,35,5:07:00,25,6:11:00,22,4:05:00,26,2:22:00,23,7:02:00,25,5:59:00,62,6:49:00,39,3:47:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,41,3:04:00,41,6:51:00,38,10:30:00,36,15:37:00,31,21:48:00,27,25:53:00,24,28:15:00,24,35:17:00,22,41:16:00,24,48:05:00,25,51:52:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1st USCA C1,"Ed Jones
TC - Brenda Jones
TC - Cindy Brown",1959,9:00, ,12:02:00, ,15:46:00, ,19:38:00, ,0:50:00, ,7:37:00, ,11:47:00, ,13:57:00, ,21:26:00, ,4:13:00, ,9:05:00, ,13:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,3:02:00,36,3:44:00,46,3:52:00,38,5:12:00,39,6:47:00,27,4:10:00,16,2:10:00,31,7:29:00,44,6:47:00,33,4:52:00,64,4:43:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,3:02:00,39,6:46:00,39,10:38:00,40,15:50:00,39,22:37:00,32,26:47:00,32,28:57:00,28,36:26:00,27,43:13:00,24,48:05:00,26,52:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5th Tandem Unlimited,"Brady Lotz
Charles Cox
TC - Charlene Sutton
TC - Nate Smith",88,9:00, ,12:02:00, ,15:39:00, ,18:59:00, ,0:05:00, ,7:28:00, ,11:52:00, ,14:46:00, ,22:34:00, ,5:37:00, ,10:21:00, ,13:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,3:02:00,27,3:37:00,20,3:20:00,34,5:06:00,51,7:23:00,32,4:24:00,52,2:54:00,37,7:48:00,50,7:03:00,27,4:44:00,27,3:32:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,3:02:00,31,6:39:00,25,9:59:00,27,15:05:00,38,22:28:00,33,26:52:00,33,29:46:00,30,37:34:00,31,44:37:00,30,49:21:00,27,52:53:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3rd Solo Unlimited,"Max Hambly
TC - Jeff Jouett
TC - Mason Brennan",1803,9:00, ,11:46:00, ,15:23:00, ,18:48:00, ,23:36:00, ,6:01:00, ,10:35:00, ,12:58:00, ,19:45:00, ,2:38:00, ,8:50:00, ,13:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:46:00,26,3:37:00,23,3:25:00,23,4:48:00,30,6:25:00,36,4:34:00,27,2:23:00,20,6:47:00,47,6:53:00,53,6:12:00,73,5:05:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:46:00,23,6:23:00,23,9:48:00,22,14:36:00,22,21:01:00,23,25:35:00,23,27:58:00,22,34:45:00,23,41:38:00,22,47:50:00,28,52:55:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6th Tandem Unlimited,"Kent Harlan
Rhett Stuman
TC - Kerri Harlan
TC - Penni Stuman",3377,9:00, ,11:55:00, ,15:31:00, ,19:09:00, ,0:11:00, ,6:29:00, ,10:46:00, ,13:16:00, ,20:19:00, ,2:50:00, ,9:50:00, ,14:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,29,2:55:00,25,3:36:00,38,3:38:00,33,5:02:00,28,6:18:00,30,4:17:00,35,2:30:00,25,7:03:00,38,6:31:00,63,7:00:00,68,4:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,29,2:55:00,27,6:31:00,29,10:09:00,31,15:11:00,26,21:29:00,25,25:46:00,25,28:16:00,25,35:19:00,24,41:50:00,28,48:50:00,29,53:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,7th Tandem Unlimited,"Bill McCanse
Chad Keeth
TC - Raeann McCanse
TC - Clay Snell",15,9:00, ,12:00:00, ,15:41:00, ,19:13:00, ,0:02:00, ,6:07:00, ,10:48:00, ,13:17:00, ,20:59:00, ,4:13:00, ,10:10:00, ,14:51:00,,,,,,,,,,,,,,,,,,,,,,,
