,,,,,,,,,,2017 TEXAS WATER SAFARI SPLITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2nd Unlimited,"John DuPont
John Mark Harras
Randy (RD) Kissling
Robert (Bobby) Smart
William (Willie) Martin
Zach Elkins
TC - Jason Jones
TC - Leigh Martin",807,9:00, ,11:31:00, ,14:59:00, ,18:10:00, ,22:23:00, ,3:42:00, ,7:24:00, ,9:32:00, ,15:30:00, ,20:36:00, ,23:29:00, ,2:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:31:00,5,3:28:00,4,3:11:00,6,4:13:00,4,5:19:00,5,3:42:00,5,2:08:00,3,5:58:00,7,5:06:00,5,2:53:00,6,3:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2:31:00,5,5:59:00,5,9:10:00,5,13:23:00,4,18:42:00,4,22:24:00,4,24:32:00,4,30:30:00,4,35:36:00,4,38:29:00,4,41:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1st Womens Team,"Amy Boyd
Debbie Richardson
Holly Orr
Melissa James
Rebekah Feaster
TC - Becky Haluska
TC - Mo Jennings",345,9:00, ,11:33:00, ,15:00:00, ,18:12:00, ,22:20:00, ,3:55:00, ,7:35:00, ,9:42:00, ,15:41:00, ,20:39:00, ,23:51:00, ,4:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:33:00,4,3:27:00,5,3:12:00,4,4:08:00,8,5:35:00,4,3:40:00,4,2:07:00,4,5:59:00,3,4:58:00,9,3:12:00,26,4:22:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:33:00,7,6:00:00,6,9:12:00,4,13:20:00,5,18:55:00,5,22:35:00,5,24:42:00,5,30:41:00,5,35:39:00,5,38:51:00,5,43:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2nd Tandem Unlimited,"Wayne Thorp
Wes Wyatt
TC - Jennifer Thorp
TC - Kambra Thorp Rivers",705,9:00, ,11:37:00, ,15:14:00, ,18:31:00, ,22:46:00, ,4:16:00, ,7:55:00, ,10:06:00, ,16:09:00, ,21:10:00, ,0:03:00, ,4:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12,2:37:00,10,3:37:00,9,3:17:00,8,4:15:00,6,5:30:00,3,3:39:00,7,2:11:00,7,6:03:00,4,5:01:00,4,2:53:00,30,4:36:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12,2:37:00,11,6:14:00,10,9:31:00,9,13:46:00,8,19:16:00,7,22:55:00,7,25:06:00,7,31:09:00,6,36:10:00,6,39:03:00,6,43:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2nd Womens Team,"Kaitlin Jiral
Shannon Issendorf
Virginia Condie
TC - Kate Tart
TC - Kathy Jiral",1982,9:00, ,11:40:00, ,15:20:00, ,18:37:00, ,22:52:00, ,4:27:00, ,8:28:00, ,10:45:00, ,17:14:00, ,22:27:00, ,1:42:00, ,5:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:40:00,12,3:40:00,9,3:17:00,8,4:15:00,7,5:35:00,12,4:01:00,8,2:17:00,8,6:29:00,11,5:13:00,11,3:15:00,8,3:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2:40:00,13,6:20:00,13,9:37:00,11,13:52:00,10,19:27:00,11,23:28:00,9,25:45:00,8,32:14:00,9,37:27:00,9,40:42:00,7,44:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"3rd Unlimited
1st Masters","Michael Vandeveer
Tim Curry
Zach Peltier
TC - Tim Vandeveer
TC - Leslie Vandeveer",3711,9:00, ,11:32:00, ,15:11:00, ,18:31:00, ,22:50:00, ,4:27:00, ,8:27:00, ,10:45:00, ,17:14:00, ,22:19:00, ,1:19:00, ,5:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:32:00,11,3:39:00,12,3:20:00,12,4:19:00,9,5:37:00,10,4:00:00,9,2:18:00,8,6:29:00,6,5:05:00,6,3:00:00,21,4:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7,2:32:00,10,6:11:00,10,9:31:00,10,13:50:00,10,19:27:00,9,23:27:00,9,25:45:00,8,32:14:00,8,37:19:00,8,40:19:00,8,44:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2nd USCA C2,"Brian Jones
Nate Tart
TC - Dwight Tart
TC - Ernestine Tart",512,9:00, ,11:34:00, ,15:08:00, ,18:22:00, ,22:38:00, ,4:20:00, ,8:27:00, ,10:47:00, ,17:24:00, ,22:38:00, ,1:52:00, ,5:57:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:34:00,8,3:34:00,7,3:14:00,10,4:16:00,10,5:42:00,14,4:07:00,10,2:20:00,11,6:37:00,12,5:14:00,10,3:14:00,16,4:05:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2:34:00,9,6:08:00,8,9:22:00,8,13:38:00,9,19:20:00,9,23:27:00,11,25:47:00,11,32:24:00,10,37:38:00,10,40:52:00,9,44:57:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1st Mens Solo,"Shawn Boyett
TC - Iliana Pena
TC - Roel Pena",97,9:00, ,11:38:00, ,15:22:00, ,18:42:00, ,23:03:00, ,4:54:00, ,8:54:00, ,11:16:00, ,17:53:00, ,22:58:00, ,2:02:00, ,6:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13,2:38:00,18,3:44:00,12,3:20:00,14,4:21:00,13,5:51:00,11,4:00:00,11,2:22:00,11,6:37:00,5,5:05:00,8,3:04:00,15,4:00:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,13,2:38:00,14,6:22:00,14,9:42:00,14,14:03:00,13,19:54:00,13,23:54:00,12,26:16:00,12,32:53:00,11,37:58:00,11,41:02:00,10,45:02:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4th Unlimted,"Chris Paddack
Jeannette Burris
John Hoffart
John Qualls
Max Hambly
Mike Tecci
TC - Kayla Taylor
TC - Joe Graef",4215,9:00, ,11:33:00, ,15:02:00, ,18:18:00, ,22:37:00, ,4:07:00, ,7:55:00, ,10:05:00, ,16:07:00, ,21:18:00, ,0:51:00, ,6:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:33:00,6,3:29:00,8,3:16:00,11,4:19:00,5,5:30:00,7,3:48:00,6,2:10:00,6,6:02:00,10,5:11:00,19,3:33:00,37,5:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2:33:00,8,6:02:00,7,9:18:00,7,13:37:00,6,19:07:00,6,22:55:00,6,25:05:00,6,31:07:00,7,36:18:00,7,39:51:00,11,45:06:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2nd Mens Solo,"Michael Cade
TC - Jeff Kellington
TC - Lorena Pesantez",470,9:00, ,11:43:00, ,15:25:00, ,18:48:00, ,23:10:00, ,5:02:00, ,8:54:00, ,11:16:00, ,17:53:00, ,23:01:00, ,2:25:00, ,6:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16,2:43:00,16,3:42:00,16,3:23:00,16,4:22:00,14,5:52:00,8,3:52:00,11,2:22:00,11,6:37:00,9,5:08:00,15,3:24:00,17,4:15:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16,2:43:00,15,6:25:00,15,9:48:00,15,14:10:00,14,20:02:00,13,23:54:00,12,26:16:00,12,32:53:00,13,38:01:00,12,41:25:00,12,45:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3rd Tandem Unlimited,"Dylan Mchardy
Joe Mann
TC - Mandy Urban
TC - Ryan Smith",1300,9:00, ,11:24:00, ,14:57:00, ,18:09:00, ,22:24:00, ,4:07:00, ,8:03:00, ,10:26:00, ,17:21:00, ,23:00:00, ,2:33:00, ,7:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:24:00,7,3:33:00,5,3:12:00,7,4:15:00,11,5:43:00,9,3:56:00,13,2:23:00,16,6:55:00,16,5:39:00,19,3:33:00,31,4:39:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,2:24:00,4,5:57:00,4,9:09:00,6,13:24:00,6,19:07:00,8,23:03:00,8,25:26:00,10,32:21:00,12,38:00:00,13,41:33:00,13,46:12:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1st USCA C1,"Gabe Haarsma
TC - David Finley
TC - Christopher Bowes",38,9:00, ,11:44:00, ,15:29:00, ,18:51:00, ,23:13:00, ,5:08:00, ,9:18:00, ,11:45:00, ,18:39:00, ,0:10:00, ,3:46:00, ,7:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,19,3:45:00,15,3:22:00,15,4:22:00,17,5:55:00,18,4:10:00,16,2:27:00,15,6:54:00,15,5:31:00,24,3:36:00,9,3:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,19,6:29:00,16,9:51:00,16,14:13:00,15,20:08:00,15,24:18:00,15,26:45:00,15,33:39:00,15,39:10:00,15,42:46:00,14,46:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1st Mixed,"Sam Binion
Vance Sherrod
TC - Sandy Sherrod
TC - Daniel Olson",1845,9:00, ,11:36:00, ,15:17:00, ,18:35:00, ,22:55:00, ,4:44:00, ,8:51:00, ,11:19:00, ,18:11:00, ,23:52:00, ,3:27:00, ,7:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:36:00,13,3:41:00,11,3:18:00,13,4:20:00,12,5:49:00,14,4:07:00,17,2:28:00,14,6:52:00,17,5:41:00,22,3:35:00,19,4:17:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11,2:36:00,12,6:17:00,12,9:35:00,12,13:55:00,12,19:44:00,12,23:51:00,14,26:19:00,14,33:11:00,14,38:52:00,14,42:27:00,15,46:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4th Tandem Unlimited,"Christopher Kelter
Gabe Webber
TC - Janell Webber
TC - Veronica Resendez",1964,9:00, ,11:46:00, ,15:32:00, ,18:59:00, ,23:42:00, ,5:34:00, ,9:43:00, ,12:14:00, ,19:23:00, ,0:52:00, ,4:10:00, ,7:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:46:00,21,3:46:00,17,3:27:00,24,4:43:00,14,5:52:00,17,4:09:00,20,2:31:00,20,7:09:00,13,5:29:00,12,3:18:00,11,3:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2:46:00,22,6:32:00,20,9:59:00,19,14:42:00,17,20:34:00,18,24:43:00,17,27:14:00,16,34:23:00,16,39:52:00,16,43:10:00,16,46:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1st Standard,"Bill Stafford
Brandon Stafford
TC - Wade Stafford
TC - Joseph Bitterly",6225,9:00, ,11:45:00, ,15:35:00, ,19:08:00, ,23:50:00, ,5:59:00, ,10:06:00, ,12:35:00, ,19:31:00, ,1:14:00, ,4:39:00, ,8:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:45:00,25,3:50:00,26,3:33:00,23,4:42:00,20,6:09:00,16,4:07:00,19,2:29:00,17,6:56:00,18,5:43:00,16,3:25:00,7,3:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:45:00,23,6:35:00,23,10:08:00,21,14:50:00,20,20:59:00,19,25:06:00,18,27:35:00,17,34:31:00,17,40:14:00,17,43:39:00,17,47:08:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3rd Mens Solo,"Chris Champion
TC - AJ Champion
TC - Kelly Stone",9927,9:00, ,11:44:00, ,15:30:00, ,18:59:00, ,23:50:00, ,5:58:00, ,10:17:00, ,12:51:00, ,19:59:00, ,1:57:00, ,5:50:00, ,9:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,22,3:46:00,21,3:29:00,28,4:51:00,19,6:08:00,20,4:19:00,23,2:34:00,19,7:08:00,20,5:58:00,36,3:53:00,13,3:54:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,20,6:30:00,20,9:59:00,21,14:50:00,19,20:58:00,20,25:17:00,19,27:51:00,19,34:59:00,19,40:57:00,19,44:50:00,18,48:44:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3rd USCA C2,"Philip Rask
Zachary Kennedy
TC - Stephen Rask ",109,9:00, ,11:50:00, ,15:44:00, ,19:16:00, ,23:57:00, ,6:28:00, ,10:57:00, ,13:20:00, ,20:24:00, ,2:21:00, ,6:15:00, ,10:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:50:00,26,3:54:00,25,3:32:00,22,4:41:00,28,6:31:00,23,4:29:00,14,2:23:00,18,7:04:00,19,5:57:00,37,3:54:00,14,3:58:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:50:00,26,6:44:00,27,10:16:00,24,14:57:00,27,21:28:00,25,25:57:00,22,28:20:00,21,35:24:00,21,41:21:00,21,45:15:00,19,49:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5th Unlimited,"Daniel Tice
Mollie Binion
Payton Binion
Pete Binion
Tristin Tice
Wade Binion
TC - Pauline Tice
TC - Rob Wytaski",3,9:00, ,11:43:00, ,15:27:00, ,18:54:00, ,23:47:00, ,6:14:00, ,10:46:00, ,13:19:00, ,20:30:00, ,3:08:00, ,7:05:00, ,10:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16,2:43:00,17,3:44:00,17,3:27:00,30,4:53:00,27,6:27:00,25,4:32:00,21,2:33:00,21,7:11:00,28,6:38:00,39,3:57:00,5,3:13:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16,2:43:00,17,6:27:00,19,9:54:00,20,14:47:00,21,21:14:00,21,25:46:00,21,28:19:00,22,35:30:00,23,42:08:00,23,46:05:00,20,49:18:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6th Unlimited,"Ashley Robinson
Gary Robinson
Jim Pye
Mark Simmons
TC - Mary Robinson
TC - Alison Robinson",893,9:00, ,11:49:00, ,15:30:00, ,18:52:00, ,23:27:00, ,5:37:00, ,9:41:00, ,12:07:00, ,19:45:00, ,2:16:00, ,6:08:00, ,10:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26,2:49:00,15,3:41:00,14,3:22:00,18,4:35:00,22,6:10:00,13,4:04:00,15,2:26:00,26,7:38:00,26,6:31:00,35,3:52:00,22,4:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26,2:49:00,20,6:30:00,17,9:52:00,17,14:27:00,18,20:37:00,16,24:41:00,16,27:07:00,18,34:45:00,20,41:16:00,20,45:08:00,21,49:29:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7th Unlimted,"John Moore
Mike Dey
Mike Smith
TC - Omar Cortina ",963,9:00, ,11:42:00, ,15:27:00, ,19:07:00, ,0:16:00, ,6:26:00, ,11:08:00, ,13:44:00, ,20:16:00, ,1:46:00, ,5:07:00, ,10:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:42:00,19,3:45:00,33,3:40:00,35,5:09:00,21,6:10:00,30,4:42:00,24,2:36:00,10,6:32:00,14,5:30:00,13,3:21:00,39,5:23:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2:42:00,17,6:27:00,22,10:07:00,30,15:16:00,25,21:26:00,27,26:08:00,26,28:44:00,20,35:16:00,18,40:46:00,18,44:07:00,22,49:30:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2nd Standard,"Joseph Geisinger
Mary Geisinger
TC - Mike Gordon
TC - Mark Gordon",136,9:00, ,11:57:00, ,15:56:00, ,19:37:00, ,0:51:00, ,7:18:00, ,12:00:00, ,14:47:00, ,22:09:00, ,4:14:00, ,7:18:00, ,10:30:30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,2:57:00,33,3:59:00,35,3:41:00,38,5:14:00,26,6:27:00,31,4:42:00,29,2:47:00,24,7:22:00,21,6:05:00,7,3:04:00,4,3:12:30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,38,2:57:00,35,6:56:00,35,10:37:00,37,15:51:00,32,22:18:00,30,27:00:00,30,29:47:00,27,37:09:00,25,43:14:00,24,46:18:00,23,49:30:30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1st Aluminum,"Matt Sandel
Roy Tyrone
TC - Terri Hefner
TC - David Hefner",4,9:00, ,11:50:00, ,15:44:00, ,19:21:00, ,0:10:00, ,6:28:00, ,10:54, ,13:22:00, ,20:57:00, ,3:41:00, ,7:22:00, ,11:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:50:00,26,3:54:00,30,3:37:00,27,4:49:00,24,6:18:00,21,4:26:00,17,2:28:00,25,7:35:00,31,6:44:00,26,3:41:00,12,3:48:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2:50:00,26,6:44:00,29,10:21:00,26,15:10:00,26,21:28:00,24,25:54:00,23,28:22:00,25,35:57:00,24,42:41:00,25,46:22:00,24,50:10:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2nd Mixed,"Brenda Jones
Ed Jones
TC - Tonya Jones ",5961,9:00, ,11:44:00, ,15:25:00, ,18:53:00, ,23:29:00, ,5:24:00, ,9:42:00, ,12:56:00, ,20:34:00, ,2:50:00, ,6:55:00, ,11:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,13,3:41:00,20,3:28:00,20,4:36:00,16,5:55:00,19,4:18:00,58,3:14:00,26,7:38:00,22,6:16:00,45,4:05:00,29,4:31:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2:44:00,15,6:25:00,18,9:53:00,18,14:29:00,16,20:24:00,17,24:42:00,20,27:56:00,23,35:34:00,22,41:50:00,22,45:55:00,25,50:26:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2nd USCA C1,"Curtis Slaten
TC - Mike Drost
TC - Kate Slaten",52,9:00, ,11:55:00, ,15:52:00, ,19:28:00, ,0:21:00, ,6:55:00, ,11:22:00, ,14:06:00, ,22:01:00, ,4:17:00, ,8:02:00, ,12:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2:55:00,30,3:57:00,29,3:36:00,30,4:53:00,30,6:34:00,22,4:27:00,27,2:44:00,29,7:55:00,22,6:16:00,31,3:45:00,20,4:19:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2:55:00,33,6:52:00,32,10:28:00,32,15:21:00,29,21:55:00,28,26:22:00,28,29:06:00,26,37:01:00,26,43:17:00,26,47:02:00,26,51:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5th Tandem Unlimited,"David Froelich
Geoff Waters
TC - Jeff Jouett
TC - Mason Brennan",19,9:00, ,11:45:00, ,15:40:00, ,19:13:00, ,0:13:00, ,6:19:00, ,10:58:00, ,13:31:00, ,22:14:00, ,4:48:00, ,8:21:00, ,12:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:45:00,28,3:55:00,26,3:33:00,33,5:00:00,18,6:06:00,28,4:39:00,21,2:33:00,43,8:43:00,27,6:34:00,21,3:33:00,23,4:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2:45:00,24,6:40:00,24,10:13:00,29,15:13:00,23,21:19:00,26,25:58:00,24,28:31:00,29,37:14:00,28,43:48:00,28,47:21:00,27,51:42:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3rd Mixed,"Jim Weber
Myla Weber
TC - John Maika
TC - Courtney Shaver",2829,9:00, ,11:54:00, ,15:44:00, ,19:15:00, ,23:58:00, ,6:15:00, ,10:51:00, ,13:43:00, ,20:55:00, ,4:21:00, ,8:02:00, ,13:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2:54:00,23,3:50:00,24,3:31:00,24,4:43:00,23,6:17:00,26,4:36:00,34,2:52:00,22,7:12:00,46,7:26:00,27,3:41:00,42,5:38:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2:54:00,26,6:44:00,26,10:15:00,25,14:58:00,22,21:15:00,22,25:51:00,25,28:43:00,24,35:55:00,27,43:21:00,27,47:02:00,28,52:40:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3rd Womens Team,"Jennifer Bugge
Veronica Sosa
TC - Donna Bugge
TC - Mac McGuire",111,9:00, ,12:03:00, ,16:15:00, ,20:03:00, ,1:32:00, ,8:41:00, ,13:39:00, ,16:25:00, ,0:25:00, ,7:29:00, ,10:59:00, ,15:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44,3:03:00,45,4:12:00,38,3:48:00,47,5:29:00,35,7:09:00,35,4:58:00,28,2:46:00,33,8:00:00,38,7:04:00,18,3:30:00,24,4:21:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44,3:03:00,44,7:15:00,40,11:03:00,42,16:32:00,37,23:41:00,36,28:39:00,35,31:25:00,32,39:25:00,29,46:29:00,29,49:59:00,29,54:20:00,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4th Mixed,"Cayla Weber
John Bugge
TC - Matt Weber
TC - Noel Shaver",238,9:00, ,11:52:00, ,15:42:00, ,19:13:00, ,23:52:00, ,6:24:00, ,10:53:00, ,13:46:00, ,22:15:00, ,7:56:00, ,11:25:00, ,16:10:00,,,,,,,,,,,,,,,,,,,,,,,
